EVTDESC15240;Uma pequena sociedade patriótica $PROVINCECULTURE$ alcançou a proeminência local no(a) $PROVINCENAME$. Alegando ostensivamente simplesmente organizar cidadãos $PROVINCECULTURE$ do(a) $COUNTRY$ para beneficiar a comunidade local, suspeitamos que a organização está, de fato, discutindo, apoiando, auxiliando e encorajando a causa da independência $PROVINCECULTURE$. Devemos proibi-los, embora isso possa causar considerável militância.;Une petite société $PROVINCECULTURE$ patriotique a atteint une notoriété locale en $PROVINCENAME$. Apparemment prétendant simplement organiser des meetings $PROVINCECULTURE$ de citoyens de $COUNTRY$ au profit de la communauté, nous pensons que l'organisation est, en fait, secrètement un faire-valoir, appuyant la cause de l'indépendance $PROVINCECULTURE$. On pourrait la fermer, bien que cela devrait entraîner une bonne dose de militantisme. ;Eine kleine Gesellschaft $PROVINCECULTURE$er Patrioten hat in $PROVINCENAME$ lokale Prominenz erreicht. Sie behauptet, lediglich die $PROVINCECULTURE$en Bürger von $COUNTRY$ zum Wohle der lokalen Gemeinschaft organisieren wollen, aber wir vermuten, dass die Organisation tatsächlich heimlich die $PROVINCECULTURE$en Unabhängigkeitsbemühungen befürwortet, unterstützt und anheizt. Wir sollten sie verbieten, obwohl das erhebliche Militanz hervorrufen könnte.;;Una pequeña sociedad patriótica $PROVINCECULTURE$ ha adquirido importancia en $PROVINCENAME$. Aunque, aparentemente, afirman limitarse a organizar a la ciudadanía $PROVINCECULTURE$ de $COUNTRY$ para beneficio de la comunidad local, nosotros sospechamos que la organización está, de hecho, defendiendo, apoyando, asistiendo e instigando de forma encubierta a la causa de la independencia $PROVINCECULTURE$. Podríamos cerrarla, aunque eso daría lugar a un aumento importante de militancia.;;;;;;;;;x;;;;
EVTOPTA15240;Deixe-os em paz;Laisser faire;Lasst sie in Ruhe.;;Dejadla en paz;;;;;;;;;x;;;;
EVTOPTB15240;Proibi-los;L'interdire;Schließt die Gesellschaft.;;Cerradla;;;;;;;;;x;;;;
EVTNAME15250;O Rito $PROVINCECULTURE$;Le rite $PROVINCECULTURE$;Der $PROVINCECULTURE$e Ritus;;El rito de tradición $PROVINCECULTURE$;;;;;;;;;x;;;;
EVTDESC15250;Até agora, os sacerdotes $PROVINCECULTURE$ no(a) $PROVINCENAME$ foram autorizados a realizar serviços religiosos em sua própria língua.  generosidade de nossa parte tem sido aparentemente excessiva, já que o privilégio tem sido usado para espalhar propaganda anti-$COUNTRY_ADJ$ entre as congregações $PROVINCERELIGION$ no(a) $PROVINCENAME$. Poderíamos emitir um decreto com efeito imediato de que todos os serviços religiosos devem ser prestados na língua oficial do estado, mas isso pode exasperar o clero. Nós devemos?;Jusqu'à présent, les prêtres $PROVINCECULTURE$ en $PROVINCENAME$ ont été autorisés à effectuer des services religieux dans leur langue. Cette générosité de notre part a apparemment été excessive, étant donné que le privilège a été utilisé pour diffuser de la propagande anti-$COUNTRY_ADJ$ parmi les congrégations $PROVINCERELIGION$ de $PROVINCENAME$. Nous pourrions émettre un décret à effet immédiat que tous les services religieux doivent être rendus dans la langue officielle de l'Etat, mais cela pourrait exaspérer le clergé. Devrions-nous ? ;Bis jetzt wurde den $PROVINCECULTURE$en Priestern in $PROVINCENAME$ gestattet, Gottesdienste in ihrer eigenen Sprache abzuhalten. Diese Großzügigkeit nutzte man anscheinend aber schamlos aus, da dieses Privileg zur Verbreitung von Anti-$COUNTRY_ADJ$er Propaganda unter den $PROVINCERELIGION$en Gemeinden in $PROVINCENAME$ missbraucht wurde. Wir sollten eine Verordnung erlassen, dass alle Gottesdienste in der offiziellen Landessprache abgehalten werden, aber dies würde den Klerus verärgern. Sollen wir?;;Hasta ahora, a los sacerdotes con ascendencia $PROVINCECULTURE$ en $PROVINCENAME$ se les permitía oficiar los servicios religiosos en su propia lengua. Por lo visto, tal generosidad por nuestra parte ha sido excesiva, ya que el privilegio se ha utilizado para difundir propaganda anti-$COUNTRY_ADJ$ entre la congregación $PROVINCERELIGION$ en $PROVINCENAME$. Podríamos emitir un edicto que obligue a que todos los servicios religiosos se oficien en la lengua oficial del estado, pero ello irritará al clero. ¿Deberíamos?;;;;;;;;;x;;;;
EVTOPTA15250;Suprimir o rito $PROVINCECULTURE$;Supprimer le rite $PROVINCECULTURE$;Unterdrückt den $PROVINCECULTURE$en Ritus.;;Suprimid los ritos de ascendencia $PROVINCECULTURE$;;;;;;;;;x;;;;
EVTOPTB15250;Ignorar;Ignorer le problème;Lasst die Sache fallen.;;Dejemos correr el tema;;;;;;;;;x;;;;
EVTNAME15260;Restrições aos projetos de construção de minorias;Restrictions pour les minorités;Einschränkungen für Minderheiten-Bauprojekte;;Restricciones de edificación a minorías;;;;;;;;;x;;;;
EVTDESC15260;Em nossos esforços para assimilar as nossas províncias $PROVINCECULTURE$ no estado $COUNTRY_ADJ$, mentes brilhantes dentro da nossa administração tiveram uma ideia para restringir os direitos da minoria $PROVINCECULTURE$, e outros, de construir edifícios e ter terras. Embora essa medida seja extremamente impopular entre nossas minorias, é bem provável que acelere o processo de assimilação. Queremos implementar as restrições de construção?;Dans nos efforts pour assimiler nos provinces $PROVINCECULTURE$ dans l'état $COUNTRY_ADJ$, des esprits brillants, au sein de notre administration, en sont venus à proposer l'idée de restreindre les droits de la minorité $PROVINCECULTURE$, et d'autres encore, de construire des bâtiments et de s'aggrandir sur leurs propres terres. Bien que ces mesures devraient être extrêmement impopulaires parmi nos minorités, elles seront très probablement un facteur d'accélération du processus d'assimilation. Voulons-nous mettre en œuvre les restrictions sur la construction ? ;Hinsichtlich unserer Bemühungen zur Assimilierung unserer $PROVINCECULTURE$en Provinzen in den $COUNTRY_ADJ$en Staat sind schlaue Denker unserer Verwaltung auf die Idee gekommen, die Rechte der $PROVINCECULTURE$en Minderheit und anderer Minderheiten zur Durchführung von Bauprojekten und zum Landbesitz einzuschränken. Während diese Maßnahme bei unseren Minderheiten extrem unbeliebt sein wird, würde sie höchstwahrscheinlich den Assimilierungsprozess ankurbeln. Sollen wir die Bauprojekteinschränkungen einführen?;;En nuestros esfuerzos de asimilar a la minoría $PROVINCECULTURE$ dentro del estado de $COUNTRY$, mentes brillantes de nuestra administración han tenido la idea de restringir el derecho de la minoría $PROVINCECULTURE$, y de las demás, a edificar y a poseer tierra. Aunque esta medida será extremadamente impopular entre nuestras minorías, probablemente acelerará el proceso de asimilación. ¿Queremos poner en práctica restricciones de edificación?;;;;;;;;;x;;;;
EVTOPTA15260;Sim, claro!;Oui, bien sûr !;Ja, natürlich!;;¡Sí, por supuesto!;;;;;;;;;x;;;;
EVTOPTB15260;Não, deixe-os construir e possuir casas;Non, les laisser construire et devenir propriétaires;Nein, lasst sie Häuser bauen und besitzen.;;No, dejémosles construir y poseer casas;;;;;;;;;x;;;;
EVTNAME15270;Vagão de Dryzymala;Le chariot de Drzymala;Dryzymalas Kutschwagen;;El carromato de Dryzymala;;;;;;;;;x;;;;
EVTDESC15270;O velho Drzymala criou um plano astuto para contornar a proibição $COUNTRY_ADJ$ de construir casas permanentes para cidadãos $PROVINCECULTURE$, ele vive em uma carroça. Sempre que nossas autoridades tentam prendê-lo por violar a proibição, ele afirma calmamente que sua residência não está no mesmo lugar há 24 horas e, portanto, não é um prédio permanente de acordo com a lei. Todas as manhãs às 7:00 da manhã, como um relógio, ele move a carroça um metro ou dois. Estamos nos tornando motivo de riso!;Un vieil homme Dryzymala a mis au point un plan astucieux pour contourner la $COUNTRY_ADJ$ interdiction sur l'édification de maisons pour les citoyens $PROVINCECULTURE$, il vit dans un chariot. Chaque fois que nos autorités cherchent à l'épingler pour avoir violé l'interdiction, il déclare calmement que son logement n'a pas été en permanence au même endroit plus de 24 heures, et n'est donc pas un bâtiment stable, selon la lettre de la loi. Chaque matin, à 7h00, comme une horloge, il déplace le chariot d'un mètre ou deux. Nous sommes de plus en plus la risée de la province ! ;Der alte Dryzymala hat sich einen gerissenen Plan zur Umgehung des $COUNTRY_ADJ$en Banns von Bauprojekten für $PROVINCECULTURE$e Bürger einfallen lassen: Er lebt in einem Kutschwagen. Jedes Mal, wenn unsere Behörden versuchen, ihn zu verhaften, legt er mit ruhiger Stimme dar, dass seine Behausung keine 24 Stunden an derselben Stelle steht und laut Gesetz demnach nicht als permanentes Gebäude betrachtet werden kann. Jeden Morgen um exakt sieben Uhr verlegt er seinen Kutschwagen um einen oder zwei Meter. Wir werden zum Gespött der Leute!;;El viejo Dryzymala ha tramado un astuto plan para burlar la prohibición $COUNTRY_ADJ$ sobre la edificación de casas permanentes impuesta sobre la población $PROVINCECULTURE$ vive en un carromato. Cada vez que nuestras autoridades intentan abrirle expediente por violar la prohibición, él afirma tranquilamente que su vivienda no lleva ni 24 horas en el mismo lugar, y, por consiguiente, no se trata de un edificio permanente según reza la ley. Cada mañana, a la 07:00 en punto, como un reloj, mueve su carromato un metro o dos. ¡No estamos convirtiendo en el hazmerreír!;;;;;;;;;x;;;;
EVTOPTA15270;Rescindir a proibição de construção!;Abroger cette interdiction !;Widerruft den Bauprojektbann!;;¡Revocad la prohibición de construir!;;;;;;;;;x;;;;
EVTOPTB15270;Não é nada mais que um caso único;Il ne s'agit que d'un seul homme.;Er ist doch nur ein einzelner Mann.;;No es más que un caso único;;;;;;;;;x;;;;
EVTNAME15274;Dryzymala recebe uma visita;Dryzymala reçoit une visite;Dryzymala erhält Besuch;;Dryzymala tiene visita;;;;;;;;;x;;;;
EVTDESC15274;Um jornalista estrangeiro visitou o velho Dryzymala e sua carroça, escrevendo uma história sobre o velho $PROVINCECULTURE$ que é forçado a viver em uma carroça para driblar as leis antim minoritárias $COUNTRY_ADJ$. A história atraiu muita atenção e o mundo está se tornando cada vez mais consciente de nossos esforços para suprimir a minoria $PROVINCECULTURE$.;Un journaliste étranger a visité Dryzymala et son chariot, est à rédiger un article sur le toit du vieil homme $PROVINCECULTURE$ qui est forcé de vivre dans un chariot pour contourner les $COUNTRY_ADJ$ lois anti-minoritaires. L'histoire a recueilli une presse considérable à son retour à la maison, et le monde devient de plus en plus conscient de nos efforts pour la suppression de la minorité $PROVINCECULTURE$. ;Ein ausländischer Journalist hat den alten Dryzymala in seinem Kutschwagen besucht und einen Bericht über den alten $PROVINCECULTURE$en Mann geschrieben, der gezwungen ist, zur Umgehung der $COUNTRY_ADJ$en Anti-Minderheitengesetze in einem Kutschwagen zu leben. Der Bericht hat zu Hause großes Interesse erzeugt, und nun wird sich die Welt zunehmend unserer Bemühungen bewusst, die $PROVINCECULTURE$e Minderheit zu unterdrücken.;;Un periodista extranjero ha visitado al viejo Dryzymala y sus carromatos, y ha escrito una historia sobre el viejo hijo de la minoría $PROVINCECULTURE$ obligado a vivir en un carromato para eludir la legislación anti-minorías $COUNTRY_ADJ$. De regreso a su país, la historia ha tenido mucho eco, y el mundo cada vez es más consciente de nuestros esfuerzos para la supresión de la minoría $PROVINCECULTURE$.;;;;;;;;;x;;;;
EVTOPTA15274;Rescindir a política de construção;Renoncer à la politique de construction;Widerruft den Bauprojektbann!;;Revocad la política de construcción;;;;;;;;;x;;;;
EVTOPTB15274;Continua a ser um caso único;Il ne s'agit toujours que d'un seul homme.;Er ist immer noch nur ein einzelner Mann.;;Sigue siendo un caso único;;;;;;;;;x;;;;
EVTNAME15280;Escolas $COUNTRY_ADJ$;Écoles $COUNTRY_ADJ$;$COUNTRY_ADJ$e Schulen;;Escuela $COUNTRY_ADJ$;;;;;;;;;x;;;;
EVTDESC15280;Os esforços de assimilação em áreas e territórios $PROVINCECULTURE$ estão progredindo mais lentamente do que deveriam, e uma das razões é que as crianças $PROVINCECULTURE$ ainda são educadas em sua língua nativa. Ao impor o cumprimento de um currículo nacional, podemos incentivar uma nova geração de crianças a se identificar mais diretamente com o estado $COUNTRY_ADJ$.;Les efforts d'assimilation des régions et territoires $PROVINCECULTURE$ ont progressé plus lentement que ce qu'ils devaient raisonnablement être, et l'une des raisons est que les enfants $PROVINCECULTURE$ sont toujours éduqués dans leur langue maternelle. En appliquant le programme national, nous pouvons promouvoir un nouvelle génération d'enfants à s'identifier plus directement avec l'État $COUNTRY_ADJ$. ;Die $PROVINCECULTURE$en Assimilierungsbemühungen fruchten langsamer als sie sollten, und einer der Gründe hierfür ist, dass die $PROVINCECULTURE$en Kinder noch immer in ihrer Muttersprache unterrichtet werden. Durch die erzwungene Einhaltung eines nationalen Stundenplans könnten wir eine neue Generation heranziehen, die sich direkter mit dem $COUNTRY_ADJ$en Staat identifiziert.;;Los esfuerzos de asimilación en regiones y territorios $PROVINCECULTURE$ progresan con más lentitud de lo que sería razonable, y uno de los motivos es que la chiquillería $PROVINCECULTURE$ sigue siendo educada en su lengua nativa. Obligando al cumplimiento de un currículo nacional, podemos propiciar una nueva generación de niños que se identifiquen de forma más directa con el estado de $COUNTRY$.;;;;;;;;;x;;;;
EVTOPTA15280;Aplicar os currículos $COUNTRY_ADJ$;Appliquer le programme d'études $COUNTRY_ADJ$;$COUNTRY_ADJ$en Stundenplan erzwingen.;;Impongamos la educación a la $COUNTRY_ADJ$;;;;;;;;;x;;;;
EVTOPTB15280;Não precisa se preocupar;Peu importe;Schon gut;;No hay de qué preocuparse;;;;;;;;;x;;;;
EVTNAME15290;Greve da Escola;Un incident dans une école;Schulstreik;;Huelga escolar;;;;;;;;;x;;;;
EVTDESC15290;Ele segura a mão em um ângulo baixo, como se estivesse genuinamente surpreso com a força do golpe que acabou de dar. O suspense acabou, e ele não está mais zangado, apenas aterrorizado. Rangendo os dentes, ela diz, no tom gago de dor e uma língua estrangeira: 'Há um lugar especial no inferno para suínos $COUNTRY_ADJ$ como você'. Essas podem ser as únicas palavras da nossa língua que ela aprenderá. No dia seguinte, o incidente conhecido como A Greve da Escola do(a) $PROVINCENAME$ de $YEAR$ está em pleno andamento, pois os pais se recusam a deixar seus filhos pisarem no sistema dracônico que é uma escola $COUNTRY_ADJ$.;Il tient sa main ramenée, surpris de la force du coup qu'il vient de donner. Le suspense est fini, et il n'est pas plus en colère, que terrifié. Serrant les dents, elle dit, du ton de bégaiement du à la douleur et d'une langue étrangère : «Il y a une place spéciale en enfer pour $COUNTRY_ADJ$ porcine comme vous». C'est peut-être les seuls mots de notre langue qu'elle aura jamais apprise. Le lendemain, connu sous le nom de la grève scolaire de $YEAR$, l'incident bat son plein à $PROVINCENAME$, si bien que les parents refusent de laisser leurs enfants mettre les pieds dans un tel système draconien qu'est une école $COUNTRY_ADJ$.;Er hält seine Hand leicht zurückgezogen, als ob er ernsthaft von der Stärke seines Schlages verblüfft wäre. Die Spannung ist nun vorbei, und sein Zorn ist der Angst gewichen. Mit knirschenden Zählen stottert sie vor Schmerzen und mit ausländischem Akzent: 'Für $COUNTRY_ADJ$ Schweine wie dich gibt es eine besondere Hölle'. Dies könnten die einzigen Wörter in unserer Sprache sein, die sie jemals lernen wird. Am nächsten Tag ist der als $PROVINCENAME$-Schulstreik von $YEAR$ bekannte Vorfall in vollem Gange, als Eltern sich weigern, ihre Kinder weiter in dem drakonischen $COUNTRY_ADJ$ Schulsystem ausbilden zu lassen.;;Retira la mano, sorprendida realmente por la fuerza del golpe que acaba de asestar. La incertidumbre se ha esfumado, solo está aterrorizado. Apretando los dientes, con un tono de dolor y en una lengua extranjera, ella dice: 'En el infierno hay un lugar especial para la escoria $COUNTRY_ADJ$ como tú.' Puede que esas sean las únicas palabras de nuestro idioma que aprenda nunca. Al día siguiente, el incidente conocido como la huelga escolar $PROVINCENAME$ de $YEAR$ está en pleno auge, pues los padres se niegan a dejar que sus hijos entren en el draconiano sistema que significa una escuela $COUNTRY_ADJ$.;;;;;;;;;x;;;;
EVTOPTA15290;Reformar os currículos;Réformer le système;Reformiert den Stundenplan.;;Reformemos el currículo;;;;;;;;;x;;;;
EVTOPTB15290;Formas verbais, querida. Eles são as chaves para o sucesso.;Les formes verbales, ma chérie, c'est la base.;Verbformen, Schätzchen. Sie sind der Schlüssel zum Erfolg.;;Las formas verbales, querida. Son la clave del éxito.;;;;;;;;;x;;;;
EVTNAME15300;Movimento Sokol;Le mouvement Sokol;Sokol-Bewegung;;El movimiento Sokol;;;;;;;;;x;;;;
EVTDESC15300;Originalmente fundado em 1862 como um movimento de ginástica tcheca em Praga, o movimento Sokol logo se espalhou para outros países eslavos. Embora, em teoria, fosse uma organização não partidária, o movimento Sokol era, na prática, um veículo importante para promover o nacionalismo tcheco e, mais tarde, o pensamento pan-eslavo. O movimento visava proporcionar aos seus membros um treinamento abrangente da mente e do corpo, e seus locais frequentemente atuavam como fóruns importantes para a disseminação do pensamento nacionalista radical, para o qual foi várias vezes suprimido pelas autoridades.;Fondée à l'origine en 1862 comme un mouvement de gymnastique tchèque à Prague, le mouvement Sokol rapidement se propage à d'autres pays slaves. En théorie, organisation non partisane, le mouvement Sokol a été dans la pratique, un moyen important pour l'approfondissement du nationalisme tchèque et, plus tard, la pensée pan-slave et son idéologie. Le mouvement visait à fournir à ses membres une formation complète à la fois l'esprit et le corps, et ses cercles souvent agissaient comme des forums importants pour la diffusion de la pensée nationaliste radical, pour lequel le mouvement a été plusieurs fois supprimé par les autorités. ;Die ursprünglich im Jahr 1862 in Prag als tschechische Turnbewegung gegründete Bewegung breitete sich schon bald auf andere slawische Länder aus. Während es sich bei der Sokol-Bewegung theoretisch um eine unparteiische Organisation handelte, war sie tatsächlich ein wichtiges Medium zur Förderung des tschechischen Nationalismus und später panslawischer Gedanken und Ideologien. Die Bewegung hatte das Ziel, ihre Mitglieder geistig wie körperlich umfassend auszubilden. Ihre Lokalitäten fungierten oft als wichtige Foren zur Verbreitung radikal-nationalistischen Gedankenguts, was auch der Grund war, weshalb sie mehrfach behördlich unterdrückt wurde.;;Fundado originariamente en 1862 como una corriente gimnástica checa, el movimiento Sokol no tardó en extenderse por los demás países eslavos. Aunque, en teoría no se trataba de una organización partisana, era en la práctica, un importante vehículo para la difusión del nacionalismo checo y, posteriormente, del pensamiento y la ideología pan-eslava. Tenía como meta proporcionar a sus miembros entrenamiento integral tanto mental como físico, y sus locales diseminaban el pensamiento nacionalista radical, por lo que fue reprimido en diversas ocasiones por las autoridades.;;;;;;;;;x;;;;
EVTOPTA15300;Não no(a) $PROVINCENAME$!;Pas en $PROVINCENAME$ !;Nein, nicht in $PROVINCENAME$!;;¡En $PROVINCENAME$, ni hablar!;;;;;;;;;x;;;;
EVTOPTB15300;Bem, porque não?;Eh bien, pourquoi pas ?;Na ja, warum denn nicht?;;Bien, ¿y por qué no?;;;;;;;;;x;;;;
REMOVE_EVTNAME15310;A Universidade Flutuante do(a) $PROVINCENAME$;L'université volante de $PROVINCENAME$;Die Fliegende Universität von $PROVINCENAME$;;La universidad flotante de $PROVINCENAME$;;;;;;;;;x;;;;
REMOVE_EVTDESC15310;Ela percorre as ruas da cidade do(a) $PROVINCENAME$ com uma respiração pesada, os passos apressados. Na praça do mercado, ela precisa fazer um desvio para evitar ser seguida. Cada sombra no escuro parece esconder um policial $COUNTRY_ADJ$ ou, pior ainda, um soldado. Enquanto ela atravessa a cidade, a torre do relógio iluminado da igreja parece olhar para ela como um olho amarelo infectado. Ela já está atrasada. Ela chega. Através da porta, vozes podem ser ouvidas sussurrando. Ela bate. Uma fenda na porta se abre. A porta se abre. Ela solta um suspiro de alívio. A Classe ainda está em sessão.\n\nUma universidade subterrânea formou-se no(a) $PROVINCENAME$, oferecendo educação superior apesar da proibição de línguas minoritárias na academia.;Elle marche traversant la ville de $PROVINCENAME$ avec un respiration lourde, ses pas sont précipités. Par la place du marché, elle doit prendre un détour pour éviter d'être suivie. Chaque ombre dans l'obscurité semble cacher un policier $COUNTRY_ADJ$, ou, pire encore, un soldat. Comme elle a fait son chemin à travers la la ville, la tour-horloge illuminée de l'église semble l'éblouir. Elle est déjà en retard. Elle arrive. Par la porte, des voix basses peuvent être entendues chuchoter. Elle frappe. Une fente dans la porte s'ouvre. La porte s'ouvre. Elle pousse un soupir de soulagement. La classe est toujours en session. \n\nUne université clandestine formée en $PROVINCENAME$, dispensant un enseignement supérieur malgré l'interdiction des langues minoritaires dans les universités du pays. ;Schwer atmend zieht sie eiligen Schrittes durch die Straßen von $PROVINCENAME$. Am Marktplatz muss sie einen Umweg nehmen, um mögliche Verfolger abzuschütteln. Jeder Schatten im Dunkeln scheint einen $COUNTRY_ADJ$ Polizisten zu verbergen ... oder noch schlimmer, einen Soldaten. Während sie sich ihren Weg durch die Stadt bahnt, scheint sie die erleuchtete Turmuhr wie ein böses, gelbes Auge anzustarren. Sie ist schon zu spät. Sie kommt an. Durch die Tür kann man gedämpfte Stimmen flüstern hören. Sie klopft. Ein Schlitz in der Tür öffnet sich. Dann wird die Tür selbst geöffnet. Sie lässt einen erleichterten Seufzer heraus: Der Unterricht ist noch nicht vorbei.\n\nIn $PROVINCENAME$ hat sich eine Untergrund-Universität gegründet, die trotz des Bannes gegen Minderheitensprachen in akademischen Kreisen höhere Bildung vermittelt.;;Recorre las calles de $PROVINCENAME$ con respirar agitado y pasos apresurados. Al llegar a la plaza principal, tiene que dar un rodeo para evitar que la sigan. Cada sombra en la oscuridad parece ocultar a un policía de $COUNTRY$, o, lo que es peor, a un soldado. Mientras atraviesa la ciudad, el iluminado reloj de la torre de la iglesia parece mirarla fijamente, como un perverso y ponzoñoso ojo amarillo. Ya llega tarde. Llega. A través de la puerta, puede oírse el susurro de voces tranquilas. Llama a la puerta. Se abre apenas una rendija. La puerta se abre. Deja escapar un suspiro de alivio. La clase aún no ha terminado.\n\nEn $PROVINCENAME$, se ha formado una universidad clandestina que proporciona educación superior, a pesar de la prohibición de las lenguas minoritarias en la academia.;;;;;;;;;x;;;;
EVTOPTA15310;Horrível. Absolutamente horrível.;Horrible. Absolument horrible.;Fürchterlich. Absolut fürchterlich.;;Mal asunto. Muy mal asunto.;;;;;;;;;x;;;;
EVTOPTB15310;Esta universidade deve ser fechada a todo custo.;Ne ménageons pas nos efforts pour la fermer.;Diese Universität muss um jeden Preis geschlossen werden.;;No escatimemos esfuerzos en cerrarla.;;;;;;;;;x;;;;
EVTNAME16000;Uma Casa Dividida;Une maison divisée;Ein gespaltenes Haus;;Una casa dividida;;;;;;;;;x;;;;
REMOVE_EVTDESC16000;Uma casa dividida contra si mesma não pode permanecer. Eu acredito que este governo não pode suportar, permanentemente, ser metade escravo e metade livre. Eu não espero a divisão da União - Eu não espero ver a casa cair - mas espero que ela deixe de ser dividida. Ela terá que se tornar toda uma coisa ou outra. Ou os adversários da escravidão irão deter a propagação da mesma, e a opinião pública deve repousar na crença de que deva ser extinta definitivamente, ou seus defensores irão estendê-la adiante, até que ela se torne legal em todos os Estados, velhos ou novos - Norte como no Sul.' -- Abraham Lincoln\n\nAcabou. Todas as tentativas de compromisso, os esforços de décadas no discurso público sobre a questão da escravidão, falharam. Esta manhã, congressistas dos estados do sul renunciaram ao cargo, e os estados escravistas declararam a secessão da União. Um vento sul sopra forte em nossa casa dividida.;Une maison divisée contre elle-même ne peut subsister. Je crois que ce gouvernement ne peut pas supporter, en permanence, d'être scindé en moitié esclavagiste-moitié libertaire. Je ne m'attends pas à ce que l'Union se dissolve - Je ne m'attends pas à ce que la maison commune tombe - mais je m'attends à ce qu'elle cesse d'être divisée.  -- Abraham Lincoln -- \n\nC'est terminé. Toutes les tentatives de compromis, les efforts de plusieurs décennies en discours publics sur la question de l'esclavage, ont échoué. Ce matin, les congressistes des États du sud ont démissionné de leurs charges, et les États esclavagistes ont déclaré la sécession de l'Union. Un vent du sud souffle durement sur notre maison divisée. ;Ein gespaltenes Haus ist nicht überlebensfähig. Ich glaube, dass diese Regierung, eine Hälfte Freiheitsliebende, eine Hälfte Sklavenhalter, nicht auf Dauer Bestand haben kann. Ich erwarte nicht die Auflösung der Union — und ich erwarte nicht den Untergang des Hauses — aber ich erwarte, dass es sich nicht mehr uneins sein wird. Entweder wird Letzteres passieren oder alles des Vorhergesagten.' -- Abraham Lincoln\n\nEs ist vorbei. Alle Kompromissversuche, alle öffentlichen Diskussionen bezüglich der Sklaverei sind endgültig gescheitert. An diesem Morgen sind die Kongressabgeordneten der Südstaaten geschlossen von ihren Ämtern zurückgetreten, und die Sklavenstaaten haben ihre Abspaltung von der Union erklärt. Der Wind des Südens bläst stark gegen unser gespaltenes Haus.;;Una casa dividida no puede durar. Creo que este gobierno no puede seguir siendo, permanentemente, medio esclavo y medio libre. No espero que la Unión se disuelva — no espero que la casa se desmorone — pero espero que dejará de dividirse. O será una cosa o será la otra. -- Abraham Lincoln\n\nSe acabó. Todos los intentos de compromiso, los esfuerzos de décadas de discurso público sobre el problema de la esclavitud, han fracasado. Esta mañana, los congresistas de los estados sureños dimitieron de sus cargos, y los estados esclavistas declararon la secesión de la perpetua Unión. Un viento del sur sopla con fuerza sobre nuestra casa dividida.;;;;;;;;;x;;;;
EVTOPTA16000;Hip hip hip hurrah para a União!;Hip hip hip hourra pour l'Union !;Ein dreifaches Hurra auf die Union!;;¡Tres vivos hurras por la Unión!;;;;;;;;;x;;;;
EVTOPTB16000;Levante a bandeira da Confederação! Viva!;Qu'on hisse le drapeau confédéré ! Hourra !;Hisst die Dixie-Flagge! Hurra!;;¡Sacad la bandera sudista! ¡Hurra!;;;;;;;;;x;;;;
EVTNAME16010;Último ataque de John Brown;Le raid sur Harpers Ferry de John Brown;John Browns letzter Überfall;;La última incursión de John Brown;;;;;;;;;x;;;;
REMOVE_EVTDESC16010;O corpo de John Brown está apodrecendo no túmulo, mas sua alma está marchando.'--John Brown's Body, Canção Union Marching\n\nO famoso herói do movimento abolicionista, o falecido John Brown, foi enforcado no(a) $PROVINCENAME$, hoje, depois de um ataque fracassado em um arsenal militar. Supostamente, Brown havia planejado usar as armas do arsenal para armar escravos e incitar uma rebelião aberta por todo o sul. O ataque, e a morte de John Brown, aumentaram a tensão do sul sobre a questão da escravidão e, em alguns estados escravistas, fala-se agora em secessão da União.;« Le corps de John Brown pourrit dans la tombe, mais son âme est en marche »-. John Brown's Body, chanson de marche de l'Union. \n\nLe célèbre héros du mouvement abolitionniste, le regretté John Brown, a été pendu à $PROVINCENAME$ aujourd'hui, après un raid manqué sur un arsenal militaire. Apparemment, Brown avait prévu d'utiliser des armes de l'arsenal pour armer les bras d'esclaves et inciter à une révolte ouverte à travers tout le Sud. Le raid, et la mort de John Brown, ont favorisé une escalade de tension sudiste sur la question de l'esclavage, et, dans certains Etats-esclavistes il est encore question de sécession de l'Union. ;John Brown's body lies a-mouldering in the grave, but his soul is marching on.'--John Brown's Body, Marschlied der Union\n\nDer Held der Abolitionismus-Bewegung, John Brown, wurde heute in $PROVINCENAME$ nach einem fehlgeschlagenen Überfall auf ein Waffenlager der Armee gehängt. Angeblich hatte Brown geplant, mit den Waffen aus dem Waffenlager Sklaven zu bewaffnen und den gesamten Süden mit einem Sklavenaufstand zu überziehen. Der Überfall und Browns Tod haben die Spannungen im Süden hinsichtlich der Sklavenfrage weiter eskaliert, und in manchen Sklavenstaaten wird nun offen über die Abspaltung von der Union diskutiert.;;El cuerpo incorruptible de John Brown yace en la tumba, pero su espíritu sigue avanzando. -- El cuerpo de John Brown, marcha de la Unión\n\nEl famoso héroe del movimiento abolicionista, el difunto John Brown, ha sido colgado hoy en $PROVINCENAME$ tras una incursión fallida a un arsenal militar. Al parecer, Brown había planeado utilizar las armas del arsenal para armar a los esclavos e instigar una rebelión de esclavos declarada por todo el sur. La incursión, y la muerte de John Brown, han impulsado la escalada de tensión sureña sobre el problema de la esclavitud, y en algunos estados esclavistas se habla ya, incluso, de secesión de la Unión.;;;;;;;;;x;;;;
EVTOPTA16010;Sua alma está, de fato, marchando.;Son âme poursuit le combat.;Sein Seele marschiert tatsächlich weiter.;;Su espíritu sigue avanzando, sin duda.;;;;;;;;;x;;;;
