CRISIS_OFFER_THEY_DECLINE_BTN2;OK;D'accord;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
CRISIS_OFFER_THEY_DECLINE_BTN3;Ir para;Voir;Geht zu;IdŸ do;Ir allí;Andare;Ugrás;Pøejít na;;;;;;x;
CRISIS_OFFER_THEY_DECLINE_LOG;$RECIPIENT$ se recusou a participar da crise atual.;;$RECIPIENT$ hat es abgelehnt, sich dem aktuellen Konflikt anzuschließen.;;;;;;;;;;;x;
CRISIS_OFFER_OTHER_DECLINE_SETUP;Quando alguém recusa o lado de uma crise;;Wenn es jemand ablehnt, die in einem Konflikt befindliche Seite zu wählen;;;;;;;;;;;x;
CRISIS_OFFER_OTHER_DECLINE_HEADER;O ministro das Relações Exteriores informa;Le ministre des Affaires étrangères indique :;Der Außenminister berichtet;;El ministro de Exteriores informa;;;;;;;;;x ;
CRISIS_OFFER_OTHER_DECLINE_1;$MONARCHTITLE$;$MONARCHTITLE$;$MONARCHTITLE$;;$MONARCHTITLE$;;;;;;;;;x ;
CRISIS_OFFER_OTHER_DECLINE_2;As coisas não parecem estar fora de controle ainda.;;Die Dinge scheinen noch nicht außer Kontrolle zu sein.;;;;;;;;;;;x;
CRISIS_OFFER_OTHER_DECLINE_3;Parece que o $RECIPIENT$;;Es scheint, dass $RECIPIENT$;;;;;;;;;;;x;
CRISIS_OFFER_OTHER_DECLINE_4;recusou-se a juntar-se à crise atual;;es abgelehnt hat, sich dem aktuellen Konflikt;;;;;;;;;;;x;
CRISIS_OFFER_OTHER_DECLINE_5;do lado do(a) $ACTOR$;;auf der Seite von $ACTOR$ anzuschließen;;;;;;;;;;;x;
CRISIS_OFFER_OTHER_DECLINE_6;*;*;*;*;*;*;*;;;;;;;x;
CRISIS_OFFER_OTHER_DECLINE_BTN1;OK;D'accord;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
CRISIS_OFFER_OTHER_DECLINE_BTN2;OK;D'accord;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
CRISIS_OFFER_OTHER_DECLINE_BTN3;Ir para;Voir;Geht zu;IdŸ do;Ir allí;Andare;Ugrás;Pøejít na;;;;;;x;
CRISIS_OFFER_OTHER_DECLINE_LOG;$RECIPIENT$ se recusou a participar da crise atual.;;$RECIPIENT$ hat es abgelehnt, sich dem aktuellen Konflikt anzuschließen.;;;;;;;;;;;x;
BACK_CRISISTITLE;Back country in crisis;;Unterstützt das Land im Konflikt;;;;;;;;;;;x;
BACK_CRISIS_OFFER;$ACTOR$ nos pedem para apoiar o seu lado na atual crise.;;$ACTOR$ bittet uns, ihre Seite im aktuellen Konflikt zu unterstützen.;;;;;;;;;;;x;
BACK_CRISIS_WE_ACCEPT_SETUP;Quando aceitamos apoiar um lado de uma crise;;Wenn wir zustimmen, eine Seite im Konflikt zu unterstützen;;;;;;;;;;;x;
BACK_CRISIS_WE_ACCEPT_HEADER;O ministro das Relações Exteriores informa;Le ministre des Affaires étrangères indique :;Der Außenminister berichtet;;El ministro de Exteriores informa;;;;;;;;;x ;
BACK_CRISIS_WE_ACCEPT_1;$MONARCHTITLE$;$MONARCHTITLE$;$MONARCHTITLE$;;$MONARCHTITLE$;;;;;;;;;x ;
BACK_CRISIS_WE_ACCEPT_2;We have decided to back $ACTOR$ in the current crisis.;;Wir haben beschlossen, $ACTOR$ in dem aktuellen Konflikt zu unterstützen;;;;;;;;;;;x;
BACK_CRISIS_WE_ACCEPT_3;*;*;*;*;*;*;*;;;;;;;x;
BACK_CRISIS_WE_ACCEPT_4;*;*;*;*;*;*;*;;;;;;;x;
BACK_CRISIS_WE_ACCEPT_5;*;*;*;*;*;*;*;;;;;;;x;
BACK_CRISIS_WE_ACCEPT_6;*;*;*;*;*;*;*;;;;;;;x;
BACK_CRISIS_WE_ACCEPT_BTN1;OK;D'accord;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
BACK_CRISIS_WE_ACCEPT_BTN2;OK;D'accord;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
BACK_CRISIS_WE_ACCEPT_BTN3;Ir para;Voir;Geht zu;IdŸ do;Ir allí;Andare;Ugrás;Pøejít na;;;;;;x;
BACK_CRISIS_WE_ACCEPT_LOG;Apoiamos um lado na atual crise;;Wir haben eine Seite im aktuellen Konflikt unterstützt;;;;;;;;;;;x;
BACK_CRISIS_THEY_ACCEPT_SETUP;Quando alguém aceita apoiar nosso lado em uma crise;;Wenn jemand zustimmt, unsere Seite in einem Konflikt zu unterstützen;;;;;;;;;;;x;
BACK_CRISIS_THEY_ACCEPT_HEADER;O ministro das Relações Exteriores informa;Le ministre des Affaires étrangères indique :;Der Außenminister berichtet;;El ministro de Exteriores informa;;;;;;;;;x ;
BACK_CRISIS_THEY_ACCEPT_1;$MONARCHTITLE$;$MONARCHTITLE$;$MONARCHTITLE$;;$MONARCHTITLE$;;;;;;;;;x ;
BACK_CRISIS_THEY_ACCEPT_2;$RECIPIENT$ decidiu nos apoiar na atual crise.;;$RECIPIENT$ hat beschlossen, uns im aktuellen Konflikt zu unterstützen.;;;;;;;x;;;;;
BACK_CRISIS_THEY_ACCEPT_3;*;*;*;*;*;*;*;;;;;;;x;
BACK_CRISIS_THEY_ACCEPT_4;*;*;*;*;*;*;*;;;;;;;x;
BACK_CRISIS_THEY_ACCEPT_5;*;*;*;*;*;*;*;;;;;;;x;
BACK_CRISIS_THEY_ACCEPT_6;*;*;*;*;*;*;*;;;;;;;x;
BACK_CRISIS_THEY_ACCEPT_BTN1;OK;D'accord;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
BACK_CRISIS_THEY_ACCEPT_BTN2;OK;D'accord;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
BACK_CRISIS_THEY_ACCEPT_BTN3;Ir para;Voir;Geht zu;IdŸ do;Ir allí;Andare;Ugrás;Pøejít na;;;;;;x;
BACK_CRISIS_THEY_ACCEPT_LOG;$RECIPIENT$ nos apoiou na crise atual.;;$RECIPIENT$ hat uns im aktuellen Konflikt unterstützt.;;;;;;;;;;;x;
BACK_CRISIS_OTHER_ACCEPT_SETUP;Quando alguém apoia o outro lado de uma crise;;Wenn jemand die andere Seite in einem Konflikt unterstützt;;;;;;;;;;;x;
BACK_CRISIS_OTHER_ACCEPT_HEADER;O ministro das Relações Exteriores informa;Le ministre des Affaires étrangères indique :;Der Außenminister berichtet;;El ministro de Exteriores informa;;;;;;;;;x ;
BACK_CRISIS_OTHER_ACCEPT_1;$MONARCHTITLE$;$MONARCHTITLE$;$MONARCHTITLE$;;$MONARCHTITLE$;;;;;;;;;x ;
BACK_CRISIS_OTHER_ACCEPT_2;Iminente ameaça;;Ungemach droht;;;;;;;;;;;x;
BACK_CRISIS_OTHER_ACCEPT_3;Parece que o $RECIPIENT$;;Es scheint, dass $RECIPIENT$;;;;;;;;;;;x;
BACK_CRISIS_OTHER_ACCEPT_4;decidiu apoiar o $ACTOR$ na atual crise;;sich dazu entschlossen hat, $ACTOR$ im aktuellen Konflikt zu unterstützen;;;;;;;;;;;x;
BACK_CRISIS_OTHER_ACCEPT_5;*;*;*;*;*;*;*;;;;;;;x;
BACK_CRISIS_OTHER_ACCEPT_6;*;*;*;*;*;*;*;;;;;;;x;
BACK_CRISIS_OTHER_ACCEPT_BTN1;OK;D'accord;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
BACK_CRISIS_OTHER_ACCEPT_BTN2;OK;D'accord;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
BACK_CRISIS_OTHER_ACCEPT_BTN3;Ir para;Voir;Geht zu;IdŸ do;Ir allí;Andare;Ugrás;Pøejít na;;;;;;x;
BACK_CRISIS_OTHER_ACCEPT_LOG;$RECIPIENT$ juntou-se à crise atual.;;$RECIPIENT$ ist dem aktuellen Konflikt beigetreten.;;;;;;;;;;;x;
BACK_CRISIS_WE_DECLINE_SETUP;Quando recusamos apoiar um lado de uma crise;;Wenn wir es ablehnen, eine Seite in einem Konflikt zu unterstützen;;;;;;;;;;;x;
BACK_CRISIS_WE_DECLINE_HEADER;O ministro das Relações Exteriores informa;Le ministre des Affaires étrangères indique :;Der Außenminister berichtet:;;El ministro de Exteriores informa;;;;;;;;;x ;
BACK_CRISIS_WE_DECLINE_1;$MONARCHTITLE$;$MONARCHTITLE$;$MONARCHTITLE$;;$MONARCHTITLE$;;;;;;;;;x ;
BACK_CRISIS_WE_DECLINE_2;Nós nos recusamos a apoiar o $ACTOR$ na atual crise;;Wir haben es abgelehnt, $ACTOR$ im aktuellen Konflikt zu unterstützen;;;;;;;;;;;x;
BACK_CRISIS_WE_DECLINE_3;*;*;*;*;*;*;*;;;;;;;x;
BACK_CRISIS_WE_DECLINE_4;*;*;*;*;*;*;*;;;;;;;x;
BACK_CRISIS_WE_DECLINE_5;*;*;*;*;*;*;*;;;;;;;x;
BACK_CRISIS_WE_DECLINE_6;*;*;*;*;*;*;*;;;;;;;x;
BACK_CRISIS_WE_DECLINE_BTN1;OK;D'accord;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
BACK_CRISIS_WE_DECLINE_BTN2;OK;D'accord;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
BACK_CRISIS_WE_DECLINE_BTN3;Ir para;Voir;Geht zu;IdŸ do;Ir allí;Andare;Ugrás;Pøejít na;;;;;;x;
BACK_CRISIS_WE_DECLINE_LOG;Nós nos recusamos a participar da atual crise;;Wir haben es abgelehnt, dem aktuellen Konflikt beizutreten;;;;;;;;;;;x;
BACK_CRISIS_THEY_DECLINE_SETUP;Quando alguém se recusa a apoiar nosso lado em uma crise;;Wenn es jemand ablehnt, unsere Seite in einem Konflikt zu unterstützen;;;;;;;;;;;x;
BACK_CRISIS_THEY_DECLINE_HEADER;O ministro das Relações Exteriores informa;Le ministre des Affaires étrangères indique :;Der Außenminister berichtet;;El ministro de Exteriores informa;;;;;;;;;x ;
BACK_CRISIS_THEY_DECLINE_1;$MONARCHTITLE$;$MONARCHTITLE$;$MONARCHTITLE$;;$MONARCHTITLE$;;;;;;;;;x ;
BACK_CRISIS_THEY_DECLINE_2;$RECIPIENT$ declined to back us in the current crisis.;;$RECIPIENT$ hat es abgelehnt, uns im aktuellen Konflikt zu unterstützen.;;;;;;;;;;;x;
BACK_CRISIS_THEY_DECLINE_3;*;*;*;*;*;*;*;;;;;;;x;
BACK_CRISIS_THEY_DECLINE_4;*;*;*;*;*;*;*;;;;;;;x;
BACK_CRISIS_THEY_DECLINE_5;*;*;*;*;*;*;*;;;;;;;x;
BACK_CRISIS_THEY_DECLINE_6;*;*;*;*;*;*;*;;;;;;;x;
BACK_CRISIS_THEY_DECLINE_BTN1;OK;D'accord;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
BACK_CRISIS_THEY_DECLINE_BTN2;OK;D'accord;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
BACK_CRISIS_THEY_DECLINE_BTN3;Ir para;Voir;Geht zu;IdŸ do;Ir allí;Andare;Ugrás;Pøejít na;;;;;;x;
BACK_CRISIS_THEY_DECLINE_LOG;$RECIPIENT$ recusou-se a apoiar $ACTOR$ na atual crise.;;$RECIPIENT$ hat es abgelehnt, $ACTOR$ im aktuellen Konflikt zu unterstützen.;;;;;;;;;;;x;
BACK_CRISIS_OTHER_DECLINE_SETUP;When someone declines the side of a crisis;;Wenn es jemand ablehnt, die im Konflikt befindliche Seite zu unterstützen;;;;;;;;;;;x;
BACK_CRISIS_OTHER_DECLINE_HEADER;O ministro das Relações Exteriores informa;Le ministre des Affaires étrangères indique :;Der Außenminister berichtet;;El ministro de Exteriores informa;;;;;;;;;x ;
BACK_CRISIS_OTHER_DECLINE_1;$MONARCHTITLE$;$MONARCHTITLE$;$MONARCHTITLE$;;$MONARCHTITLE$;;;;;;;;;x ;
BACK_CRISIS_OTHER_DECLINE_2;As coisas não parecem estar fora de controle ainda.;;Die Dinge scheinen noch nicht außer Kontrolle zu sein.;;;;;;;;;;;x;
BACK_CRISIS_OTHER_DECLINE_3;Parece que o $RECIPIENT$;;Es scheint, dass $RECIPIENT$;;;;;;;;;;;x;
BACK_CRISIS_OTHER_DECLINE_4;se recusou a apoiar o $ACTOR$ na atual crise;;es abgelehnt hat, $ACTOR$ im aktuellen Konflikt zu unterstützen;;;;;;;;;;;x;
BACK_CRISIS_OTHER_DECLINE_5;*;*;*;*;*;*;*;;;;;;;x;
BACK_CRISIS_OTHER_DECLINE_6;*;*;*;*;*;*;*;;;;;;;x;
BACK_CRISIS_OTHER_DECLINE_BTN1;OK;D'accord;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
BACK_CRISIS_OTHER_DECLINE_BTN2;OK;D'accord;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
BACK_CRISIS_OTHER_DECLINE_BTN3;Ir para;Voir;Geht zu;IdŸ do;Ir allí;Andare;Ugrás;Pøejít na;;;;;;x;
BACK_CRISIS_OTHER_DECLINE_LOG;$RECIPIENT$ recusou-se a apoiar $ACTOR$ na atual crise.;;$RECIPIENT$ hat es abgelehnt, $ACTOR$ im aktuellen Konflikt zu unterstützen.;;;;;;;;;;;x;
CRISIS_PROGRESS_DESC;Quando esse contador atinge o máximo, o tempo para a diplomacia termina e o conflito se transformará em guerra.;;Wenn dieser Zähler das Maximum erreicht, ist die Zeit für Diplomatie vorrüber und der Konflikt wird in einen Krieg ausarten.;;;;;;;;;;;x;
CRISIS_WAITING_DESC;Pelo menos um lado da crise está esperando por uma Grande Potência para apoiá-los.;;Wenigstens eine Seite des Konflikts wartet auf die Unterstützung durch eine Großmacht.;;;;;;;;;;;x;
EFFECT_CRISIS_INTEREST;$COUNTRY$ declara interesse na crise atual;;$COUNTRY$ erklärt sein Interesse am aktuellen Konflikt;;;;;;;;;;;x;
EVTNAME20000;Uma crise internacional está se formando!;;Ein internationaler Konflikt brodelt!;;;;;;;;;;;x;
EVTDESC20000;Como uam Grande Potência, espera-se que afirmemos nossa posição.;;Als Großmacht erwartet man von uns, unsere Position festzulegen.;;;;;;;;;;;x;
EVTOPTA20000;Sim, estamos interessados nessa crise;;Ja, wir sind an diesem Konflikt interessiert;;;;;;;;;;;x;
EVTOPTB20000;Isso não nos diz respeito;;Das geht uns nichts an;;;;;;;;;;;x;
CRISIS_BACK_DOWN;Propor solução;;Schlagt eine Lösung vor;;;;;;;;;;;x;
CRISISOFFERDESC;$COUNTRY$ está oferecendo para resolver a crise atual a nosso favor:;;$COUNTRY$ schlägt vor, den Konflikt zu unserem Vorteil beizulegen:;;;;;;;;;;;x;
CRISISDEMANDDESC;$COUNTRY$ está exigindo que resolvamos a crise atual a seu favor:;;$COUNTRY$ fordert, dass wir den Konflikt zu ihrem Vorteil beilegen:;;;;;;;;;;;x;
crisis_free_peoples;Libertar a população;Libérer la population;Freies Volk;;Liberar pueblo;;;;;;;;;x;
crisis_free_peoples_short;$THIRD$ adquiriu $STATE$;$THIRD$ prend $STATE$;$THIRD$ erwirbt $STATE$;;$THIRD$ adquiere $STATE$;;;;;;;;;x;
crisis_free_peoples_setup;Hand $STATE$ back to $THIRD$ from $RECIPIENT$;Prendre $STATE$ à $RECIPIENT$ pour le rendre à $THIRD$;Geben Sie $STATE$ an $THIRD$ von $RECIPIENT$ zurück;;Arrebatar el estado de $STATE$ de manos de $RECIPIENT$ y devolvérselo a $THIRD$;;;;;;;;;x;
CRISIS_BACK_DOWN_WE_ACCEPT_SETUP;Quando aceitamos uma oferta do outro lado em uma crise;;Wenn wir das Angebot der anderen Seite in einem Konflikt akzeptieren;;;;;;;;;;;x;
CRISIS_BACK_DOWN_WE_ACCEPT_HEADER;$MESSENGER$;$MESSENGER$;$MESSENGER$;;$MESSENGER$;;;;;;;;;x;
CRISIS_BACK_DOWN_WE_ACCEPT_1;$ACTOR$;$ACTOR$;$ACTOR$;;$ACTOR$;;;;;;;;;x;
CRISIS_BACK_DOWN_WE_ACCEPT_2;Aceitamos uma oferta para resolver a crise atual do(a);;Wir haben zugestimmt, ein Angebot zur Beendigung dieses Konflikts von;;;;;;;;;;;x;
CRISIS_BACK_DOWN_WE_ACCEPT_3;$ACTOR$;$ACTOR$;$ACTOR$;;$ACTOR$;;;;;;;;;x;
CRISIS_BACK_DOWN_WE_ACCEPT_4;nos seguintes termos:;aux conditions suivantes :;zu folgenden Bedingungen anzunehmen:;;en los siguientes términos:;;;;;;;;;x;
CRISIS_BACK_DOWN_WE_ACCEPT_5; $TERMS$; §Y$TERMS$§W; $TERMS$;; $TERMS$;;;;;;;;;x;
CRISIS_BACK_DOWN_WE_ACCEPT_6;*;*;*;*;*;*;*;;;;;;;x;
CRISIS_BACK_DOWN_WE_ACCEPT_LOG;Aceitamos a oferta para resolver a crise do(a) $ACTOR$.;;Wir haben das Angebot von  $ACTOR$ zur Beendigung des Konflikts angenommen.;;;;;;;;;;;x;
CRISIS_BACK_DOWN_WE_ACCEPT_BTN1;Perfeito!;Parfait !;Gut!;;¡Bien!;;;;;;;;;x;
CRISIS_BACK_DOWN_WE_ACCEPT_BTN2;Perfeito!;Parfait !;Gut!;;¡Bien!;;;;;;;;;x;
CRISIS_BACK_DOWN_WE_ACCEPT_BTN3;Ir para;Voir;Geht zu;;Ir allí;;;;;;;;;x;
CRISIS_BACK_DOWN_WE_ACCEPT_MAP;Paz!;Paix !;Frieden!;;¡Paz!;;;;;;;;;x;
CRISIS_BACK_DOWN_THEY_ACCEPT_SETUP;Quando uma nação aceita sua oferta para resolver uma crise;;Wenn eine Nation Euer Angebot zur Beendigung eines Konflikts annimmt;;;;;;;;;;;x;
CRISIS_BACK_DOWN_THEY_ACCEPT_HEADER;$MESSENGER$;$MESSENGER$;$MESSENGER$;;$MESSENGER$;;;;;;;;;x;
CRISIS_BACK_DOWN_THEY_ACCEPT_1;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;$RECIPIENT$;;;;;;;;;x;
CRISIS_BACK_DOWN_THEY_ACCEPT_2;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;$RECIPIENT$;;;;;;;;;x;
CRISIS_BACK_DOWN_THEY_ACCEPT_3;aceitou a nossa oferta de uma solução para a crise atual;;hat unser Angebot zur Beendigung des Konflikts angenommen;;;;;;;;;;;x;
CRISIS_BACK_DOWN_THEY_ACCEPT_4;*;*;*;;*;;;;;;;;;x;
CRISIS_BACK_DOWN_THEY_ACCEPT_5;*;*;*;;*;;;;;;;;;x;
CRISIS_BACK_DOWN_THEY_ACCEPT_6;Termos: $TERMS$;Conditions : $TERMS$;Bedingungen: $TERMS$;;Términos: $TERMS$;;;;;;;;;x;
CRISIS_BACK_DOWN_THEY_ACCEPT_LOG;$RECIPIENT$ aceitou nossa oferta de paz.;$RECIPIENT$ a accepté notre offre de paix.;$RECIPIENT$ akzeptierte unser Friedensangebot.;;$RECIPIENT$ ha aceptado nuestra oferta de paz.;;;;;;;;;x;
CRISIS_BACK_DOWN_THEY_ACCEPT_BTN1;Perfeito!;Parfait !;Gut!;;¡Bien!;;;;;;;;;x;
CRISIS_BACK_DOWN_THEY_ACCEPT_BTN2;Perfeito!;Parfait !;Gut!;;¡Bien!;;;;;;;;;x;
CRISIS_BACK_DOWN_THEY_ACCEPT_BTN3;Ir para;Voir;Geht zu;;Ir allí;;;;;;;;;x;
CRISIS_BACK_DOWN_THEY_ACCEPT_MAP;*;*;*;*;*;*;*;;;;;;;x;
CRISIS_BACK_DOWN_OTHER_ACCEPT_SETUP;Quando uma nação aceita uma oferta para resolver uma crise;;Wenn eine Nation ein Angebot zur Beendigung eines Konflikts annimmt;;;;;;;;;;;x;
CRISIS_BACK_DOWN_OTHER_ACCEPT_HEADER;$MESSENGER$;$MESSENGER$;$MESSENGER$;;$MESSENGER$;;;;;;;;;x;
CRISIS_BACK_DOWN_OTHER_ACCEPT_1;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;$RECIPIENT$;;;;;;;;;x;
CRISIS_BACK_DOWN_OTHER_ACCEPT_2;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;$RECIPIENT$;;;;;;;;;x;
CRISIS_BACK_DOWN_OTHER_ACCEPT_3;aceitou a oferta de crise do(a);;hat das Friedensangebot angenommen, und zwar von;;;;;;;;;;;x;
CRISIS_BACK_DOWN_OTHER_ACCEPT_4;$ACTOR$;$ACTOR$.;$ACTOR$;;$ACTOR$;;;;;;;;;x;
CRISIS_BACK_DOWN_OTHER_ACCEPT_5;*;*;*;;*;;;;;;;;;x;
CRISIS_BACK_DOWN_OTHER_ACCEPT_6;Termos: $TERMS$;Conditions : $TERMS$;Bedingungen: $TERMS$;;Términos: $TERMS$;;;;;;;;;x;
CRISIS_BACK_DOWN_OTHER_ACCEPT_LOG;$RECIPIENT$ aceitou a oferta de crise do(a) $ACTOR$.;;$RECIPIENT$ hat das Friedensangebot von $ACTOR$ angenommen.;;;;;;;;;;;x;
CRISIS_BACK_DOWN_OTHER_ACCEPT_BTN1;Perfeito!;Parfait !;Gut!;;¡Bien!;;;;;;;;;x;
CRISIS_BACK_DOWN_OTHER_ACCEPT_BTN2;Perfeito!;Parfait !;Gut!;;¡Bien!;;;;;;;;;x;
CRISIS_BACK_DOWN_OTHER_ACCEPT_BTN3;Ir para;Voir;Geht zu;;Ir allí;;;;;;;;;x;
CRISIS_BACK_DOWN_OTHER_ACCEPT_MAP;*;*;*;*;*;*;*;;;;;;;x;
CRISIS_BACK_DOWN_WE_DECLINE_SETUP;Quando recusamos uma oferta para resolver uma crise;;Wenn wir ein Angebot zur Beendigung eines Konflikts ablehnen;;;;;;;;;;;x;
CRISIS_BACK_DOWN_WE_DECLINE_HEADER;$MESSENGER$;$MESSENGER$;$MESSENGER$;;$MESSENGER$;;;;;;;;;x;
CRISIS_BACK_DOWN_WE_DECLINE_1;$ACTOR$;$ACTOR$;$ACTOR$;;$ACTOR$;;;;;;;;;x;
CRISIS_BACK_DOWN_WE_DECLINE_2;Nós recusamos a oferta de paz do(a);;Wir haben das Friedensangebot von;;;;;;;;;;;x;
CRISIS_BACK_DOWN_WE_DECLINE_3;$ACTOR$;$ACTOR$;$ACTOR$;;$ACTOR$;;;;;;;;;x;
CRISIS_BACK_DOWN_WE_DECLINE_4;nos seguintes termos:;;zu den folgenden Bedingungen abgelehnt:;;;;;;;;;;;x;
CRISIS_BACK_DOWN_WE_DECLINE_5;*;*;*;;*;;;;;;;;;x;
CRISIS_BACK_DOWN_WE_DECLINE_6;*;*;*;;*;;;;;;;;;x;
CRISIS_BACK_DOWN_WE_DECLINE_LOG;Nós recusamos a oferta de sugestão de crise do(a) $ACTOR$.;;Wir haben den Friedensvorschlag von $ACTOR$ zur Beendigung des Konflikts abgelehnt.;;;;;;;;;;;x;
CRISIS_BACK_DOWN_WE_DECLINE_BTN1;Perfeito!;Parfait !;Gut!;;¡Bien!;;;;;;;;;x;
CRISIS_BACK_DOWN_WE_DECLINE_BTN2;Perfeito!;Parfait !;Gut!;;¡Bien!;;;;;;;;;x;
CRISIS_BACK_DOWN_WE_DECLINE_BTN3;Ir para;Voir;Geht zu;;Ir allí;;;;;;;;;x;
CRISIS_BACK_DOWN_WE_DECLINE_MAP;*;*;*;*;*;*;*;;;;;;;x;
CRISIS_BACK_DOWN_THEY_DECLINE_SETUP;Quando uma nação recusa sua oferta para resolver uma crise;;Wenn eine Nation Euer Angebot zur Beendigung eines Konflikts ablehnt;;;;;;;;;;;x;
CRISIS_BACK_DOWN_THEY_DECLINE_HEADER;$MESSENGER$;$MESSENGER$;$MESSENGER$;;$MESSENGER$;;;;;;;;;x;
CRISIS_BACK_DOWN_THEY_DECLINE_1;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;$RECIPIENT$;;;;;;;;;x;
CRISIS_BACK_DOWN_THEY_DECLINE_2;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;$RECIPIENT$;;;;;;;;;x;
CRISIS_BACK_DOWN_THEY_DECLINE_3;rejeitou a nossa oferta generosa para resolver a crise.;;hat unser spendables Angebot zur Beendigung des Konflikts abgelehnt;;;;;;;;;;;x;
CRISIS_BACK_DOWN_THEY_DECLINE_4;*;*;*;;*;;;;;;;;;x;
CRISIS_BACK_DOWN_THEY_DECLINE_5;*;*;*;;*;;;;;;;;;x;
CRISIS_BACK_DOWN_THEY_DECLINE_6;*;*;*;;*;;;;;;;;;x;
CRISIS_BACK_DOWN_THEY_DECLINE_LOG;$RECIPIENT$ rejeitou a nossa oferta de solução de crise.;;$RECIPIENT$ hat unser Angebot zur Beendigung des Konflikts abgelehnt.;;;;;;;;;;;x;
CRISIS_BACK_DOWN_THEY_DECLINE_BTN1;Perfeito!;Parfait !;Gut!;;¡Bien!;;;;;;;;;x;
CRISIS_BACK_DOWN_THEY_DECLINE_BTN2;Perfeito!;Parfait !;Gut!;;¡Bien!;;;;;;;;;x;
CRISIS_BACK_DOWN_THEY_DECLINE_BTN3;Ir para;Voir;Geht zu;;Ir allí;;;;;;;;;x;
CRISIS_BACK_DOWN_THEY_DECLINE_MAP;*;*;*;*;*;*;*;;;;;;;x;
CRISIS_BACK_DOWN_OTHER_DECLINE_SETUP;Quando outra nação rejeita uma oferta de crise;Si une nation refuse de faire la paix avec une autre;Wenn eine andere Nation ein Angebot zu einem Konflikt ablehnt;;Cuando una nación rechaza la paz con otra;;;;;;;;;x;
CRISIS_BACK_DOWN_OTHER_DECLINE_HEADER;$MESSENGER$;$MESSENGER$;$MESSENGER$;;$MESSENGER$;;;;;;;;;x;
CRISIS_BACK_DOWN_OTHER_DECLINE_1;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;$RECIPIENT$;;;;;;;;;x;
CRISIS_BACK_DOWN_OTHER_DECLINE_2;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;$RECIPIENT$;;;;;;;;;x;
CRISIS_BACK_DOWN_OTHER_DECLINE_3;rejeitou a oferta de uma solução de crise;;hat das Angebot zur Beendigung eines Konflikts abgelehnt, und zwar von;;;;;;;;;;;x;
CRISIS_BACK_DOWN_OTHER_DECLINE_4;$ACTOR$;$ACTOR$.;$ACTOR$;;$ACTOR$;;;;;;;;;x;
CRISIS_BACK_DOWN_OTHER_DECLINE_5;*;*;*;;*;;;;;;;;;x;
CRISIS_BACK_DOWN_OTHER_DECLINE_6;*;*;*;;*;;;;;;;;;x;
CRISIS_BACK_DOWN_OTHER_DECLINE_LOG;$RECIPIENT$ rejeitou a oferta de uma solução de crise do(a) $ACTOR$.;;$RECIPIENT$ hat das Angebot zur Beendigung eines Konflikts von $ACTOR$ abgelehnt.;;;;;;;;;;;x;
CRISIS_BACK_DOWN_OTHER_DECLINE_BTN1;Perfeito!;Parfait !;Gut!;;¡Bien!;;;;;;;;;x ;
CRISIS_BACK_DOWN_OTHER_DECLINE_BTN2;Perfeito!;Parfait !;Gut!;;¡Bien!;;;;;;;;;x;
CRISIS_BACK_DOWN_OTHER_DECLINE_BTN3;Ir para;Voir;Geht zu;;Ir allí;;;;;;;;;x;
CRISIS_BACK_DOWN_OTHER_DECLINE_MAP;;*;*;*;*;*;*;*;;;;;;;x
CRISIS_BACK_DOWN_DI;Oferta de solução de crise;;Angebot zur Beendigung eines Konflikts;;;;;;;;;;;x;
CRISIS_OFFER_DI;Juntar-se a um lado de uma crise;;Angebot, einer Seite in einem Konflikt beizutreten;;;;;;;;;;;x;
CRISIS_BACK_DOWNTITLE;Crisis;;Konflikt;;;;;;;;;;;x;
OFFER_CRISIS_PEACE;Offer concessions;;Zugeständnisse anbieten;;;;;;;;;;;x;
DEMAND_CRISIS_PEACE;Demand concessions;;Zugeständnisse fordern;;;;;;;;;;;x;
