PROVINCE_CONTROL_DAYS;O controle da província mudou nos últimos §Y$DAYS$§W dias.\n;Le contrôle de la province a changé au cours des §Y$DAYS$§W derniers jours.\n;Provinzkontrolle hat sich während der letzten §Y$DAYS$§W Tage geändert.\n;;El control de la provincia ha cambiado en los últimos §Y$DAYS$§W días.\n;;;;;;;;;x;
ENFORCE_DEMANDS_TRIGGER;Esses rebeldes vencerão se o seguinte for verdadeiro:;Si ce qui suit est vrai, ces rebelles l'emporteront :;Diese Rebellen werden gewinnen, wenn Folgendes zutrifft:;;Estos rebeldes ganarán si se cumple lo siguiente:;;;;;;;;;x;
tut_1a_40;Depois de ver a seta de movimento, desative o jogo para prosseguir.;Après l'apparition de la flèche de déplacement, quittez le mode Pause pour reprendre le jeu.;Wie Sie am Bewegungspfeil sehen können, läuft das Spiel nach Beendigung der Pause weiter.;;\nUna vez que veas la flecha de movimiento, quita la pausa del juego para ponerte en marcha.;;;;;;;;;x;
EVTNAME15060;Primeiro Banco Agro;Première banque agricole;Erste Bauernbank;;First Farmer's Bank;;;;;;;;;x;
POLITICS_REFORMS;Reformas;Réformes;Reformen;;Reformas;;;;;;;;;x;
POLITICS_RELEASE_NATIONS;Liberar Nações;Nations libérables;Nationen entlassen;;Liberar naciones;;;;;;;;;x;
MILITARY_LEADER_NAME_TOOLTIP;§Y$NAME$§W está no comando de §Y$ARMY$§W em §Y$LOCATION$§W;§Y$NAME$§W est aux commandes de §Y$ARMY$§W à §Y$LOCATION$§W.;§Y$NAME$§W befehligt §Y$ARMY$§W in §Y$LOCATION$§W;;§Y$NAME$§W está al mando de: §Y$ARMY$§W en §Y$LOCATION$§W;;;;;;;;;x;
hms_government;Governo de Sua Majestade;Gouvernement de Sa Majesté;Ihrer Majestät Regierung;;Gobierno de Su Majestad;;;;;;;;;x;
EVTNAME19310;Mandato do Céu;Le Mandat céleste;Das Mandat des Himmels;;El Mandato del Cielo;;;;;;;;;x;
EVTDESC19310;O 'Mandato do Céu' é um conceito na filosofia chinesa, semelhante ao conceito ocidental do direito divino dos reis, que historicamente tem sido usado para justificar e motivar o poder monárquico. Com nossa recente ascensão ao status de Grande Potência, nossos súditos novamente se convenceram de que nosso governo desfruta do Mandato do Céu.;"Le ""mandat céleste"" est un concept philosophique chinois, semblable au concept occidental du droit divin des rois, utilisé au cours de l'histoire pour justifier et motiver le pouvoir monarchique. Grâce à notre récent accès au statut de Grande Puissance, nos sujets sont de nouveau convaincus du bien-fondé du Mandat céleste pour notre gouvernement.";Das 'Mandat des Himmels' ist ein Konzept der chinesischen Philosophie, das dem westlichen Konzept des Gottesgnadentums entspricht, und in der Geschichte zur Rechtfertigung und Veranlassung monarchischer Macht benutzt wurde. Nach unserem kürzlichen Aufstieg zur Großmacht sind unsere Untertanen wieder davon überzeugt, dass wir das Mandat des Himmels haben.;;El 'Mandato del Cielo' es un concepto de la filosofía china, similar al concepto occidental del derecho divino de los reyes, utilizado históricamente tanto para justificar como para motivar el poder monárquico. Con nuestro reciente ascenso a la categoría de gran potencia, nuestros súbditos vuelven a estar convencidos de que nuestro gobierno goza del Mandato del Cielo.;;;;;;;;;x;
EVTOPTA19310;Excelente!;Excellent !;Hervorragend!;;¡Excelente!;;;;;;;;;x;
EVTNAME19320;O Império do Sol;LEmpire du Soleil;Das Reich der Sonne;;El Imperio del Sol;;;;;;;;;x;
EVTDESC19320;Japão, a terra do sol nascente. Por muitos anos, desde que os navios negros do gaijin apareceram pela primeira vez em nossas costas, nossa nação navegou a reboque de poderes maiores que nós. Com nossa recente ascensão à categoria de Grande Potência, as marés da fortuna mudaram. De agora em diante, deixe os ventos repelirem e quebrarem qualquer onda estrangeira que ouse inundar as praias sagradas da Grande Potência do Japão!;Le Japon, le pays du Soleil levant. Depuis l'apparition des premiers navires gaijin sur nos côtes il y a des années, notre nation vit dans l'ombre de puissances supérieures à la nôtre. Mais grâce à notre récent accès au statut de Grande Puissance, les vents ont tourné. Dorénavant, ils repousseront toute vague étrangère qui osera balayer les côtes sacrées de la Grande Puissance qu'est le Japon !;Japan, das Land der aufgehenden Sonne. Seit vielen Jahren, seit die schwarzen Schiffe der Ausländer erstmals vor unseren Küsten erschienen, segelt unsere Nation im Kielwasser von Mächten, die uns überlegen sind. Durch unseren kürzlichen Aufstieg zur Großmacht hat sich nun das Schicksal gewendet. Von jetzt an werden die Winde alle ausländischen Wellen zurückweisen und brechen, die es wagen, an die heiligen Küsten der Großmacht Japans zu schwappen!;;Japón, la tierra del sol naciente. Durante muchos años, desde que las negras naves de los gaijin aparecieron por primera vez en nuestras costas, nuestra nación ha navegado a remolque de potencias mayores que nosotros. Con nuestro reciente ascenso a la categoría de gran potencia, las mareas de la fortuna han cambiado. ¡A partir de ahora, dejemos que los vientos repelan y rompan cualquier ola extranjera que ose inundar las sagradas orillas de la gran potencia de Japón!;;;;;;;;;x;
EVTOPTA19320;Banzai!;Banzai !;Banzai!;;¡Banzai!;;;;;;;;;x;
form_union_nation_title;Formar $CULTURE_GROUP_UNION$;Formation de $CULTURE_GROUP_UNION$;$CULTURE_GROUP_UNION$ gründen;;Formar $CULTURE_GROUP_UNION$;;;;;;;;;x;
form_union_nation_desc;Nossa posição dominante entre nossos irmãos culturais nos coloca em posição de formar $CULTURE_GROUP_UNION$.;Notre position dominante parmi nos frères culturels nous permet de former $CULTURE_GROUP_UNION$.;Unsere dominante Position unter unseren kulturellen Brüdern hat uns in die Position gebracht, $CULTURE_GROUP_UNION$ zu gründen.;;Nuestra posición dominante entre nuestros hermanos culturales nos coloca en posición de formar una nueva entidad: $CULTURE_GROUP_UNION$.;;;;;;;;;x;
BE_SECOND_RANK;Potência Secundária;Puissance secondaire;Großmacht zweiten Ranges;;Potencia menor;;;;;;;;;x;
COUNTRYALERT_HasUnemployedWorkers;Os seguintes estados têm trabalhadores de fábrica desempregados:;Les États suivants ont des ouvriers au chômage :;In den folgenden Staaten gibt es arbeitslose Fabrikarbeiter:;;Los siguientes estados tienen trabajadores de fábricas desempleados:;;;;;;;;;x;
REMOVE_TOPBAR_POPULATION;Nossa população masculina adulta é $CURR$. Nossa população masculina adulta mudou em aprox. $CHANGE$ por mês.;Notre population masculine adulte s'élève à $CURR$.\nNotre population masculine a évolué d'environ $CHANGE$ adultes le mois dernier.;Unsere aktuelle männliche Bevölkerung ist $CURR$. Unsere männliche Bevölkerung ändert sich monatlich um ungefähr $CHANGE$.;;Nuestra población adulta masculina es de $CURR$. Nuestra población adulta masculina cambia cada mes en $CHANGE$, aproximadamente.;;;;;;;;;x;
TOPBAR_POPULATION_VISUAL;Nossa população total é $CURR$.;Notre population totale s'élève à $CURR$.;Unsere Gesamtbevölkerung ist $CURR$.;;Nuestra población total es de $CURR$.;;;;;;;;;x;
BUILD_COLONIAL;Estado não colonial;État non colonial;Nicht-Koloniestaat;;Estado no colonial;;;;;;;;;x;
EVTNAME60080;O Caminho da Servidão;La route du servage;Der Weg in die Leibeigenschaft;;Camino de servidumbre;;;;;;;;;x;
EVTDESC60080;Ultimamente, uma sensação de que um silêncio crescente tomou conta do(a) $COUNTRY$. Onde antes a livre troca de opiniões e ideias podia ser ouvida, desde esquinas e pontos de ônibus até bares e universidades, agora apenas os sons do silêncio fazem eco. A conclusão que está se tornando cada vez mais evidente é que a tradição da democracia $COUNTRY_ADJ$ foi subvertida. No(a) $COUNTRY$, pelo menos, o governo para, e pelo povo, pereceu da terra.;Vous avez récemment eu la désagréable impression de voir $COUNTRY$ sombrer dans le silence. Là où chacun pouvait autrefois s'exprimer librement, aussi bien dans les rues que dans les bars ou sur les bancs des universités, un silence pesant règne désormais. La conclusion est plus qu'évidente : la tradition démocratique $COUNTRY_ADJ$ a disparu. En $COUNTRY$, au moins, la gouvernance populaire a disparu.;In letzter Zeit hat Sie ein unheimliches Gefühl befallen, denn aus $COUNTRY$ hört man nichts mehr. Wo vorher freie Meinungsäußerung herrschte und an Straßenecken, Bushaltestellen, in Bars und Universitäten Ideen diskutiert wurden, herrscht nun Totenstille. Es wird immer offensichtlicher, dass die traditionelle $COUNTRY_ADJ$ Demokratie unterwandert worden ist. Zumindest in $COUNTRY$ ist die Regierung des Volkes wie vom Erdboden verschwunden.;;Últimamente, te ha asaltado la extraña sensación de que un creciente silencio se ha adueñado de $COUNTRY$. Donde antes se podía oír el libre intercambio de opiniones e ideas, desde las esquinas y las paradas de autobuses hasta los bares y las universidades, ahora solo resuenan los ecos del silencio. La conclusión que se hace cada vez más evidente es que la democracia $COUNTRY_ADJ$ está en entredicho. En $COUNTRY$, al menos, el gobierno del pueblo y para el pueblo se ha esfumado.;;;;;;;;;x;
EVTOPTA60080;Muahahaha!;Mouah ha ha ha !;Muahahaha!;;¡Muahahaha!;;;;;;;;;x;
EVTNAME14210_sub;Todos eles estão dizendo é 'Give Peace a Chance!';Ils entendent que l'on donne une chance à la paix !;Und dabei sangen sie 'Give Peace a Chance!';;¡Todo lo que dicen es 'Give Peace a Chance'!;;;;;;;;;x;
EVTNAME14040;Amor e Guerra;Amour et guerre;Liebe & Kriege;;Amor y guerra;;;;;;;;;x;
REL_SPHERE_OF_INFLUENCE;Na esfera;Dans la sphère;In Einflusssphäre;;Esfera;;;;;;;;;x;
status_quo_short;Status Quo;Statu quo;Status Quo;;Mantener el statu quo;;;;;;;;;x;
TOTAL_AMOUNT_OF_SHIPS;Quantidade total de navios: $COUNT$;Nombre total de navires : $COUNT$;Gesamtzahl an Schiffen: $COUNT$;;Cantidad total de barcos: $COUNT$;;;;;;;;;x;
LESS_AMOUNT_OF_SHIPS;Menos quantidade de navios do que: $COUNT$;Nombre de navires inférieur à : $COUNT$;Weniger Schiffe als: $COUNT$;;Menos cantidad de barcos que: $COUNT$;;;;;;;;;x;
tut_3a_21b;Tente pegar um empréstimo pressionando o botão Aceitar Empréstimo, puxando o controle deslizante até que você tenha uma quantia desejada e pressione OK.;Pour souscrire un emprunt, cliquez sur le bouton Emprunter, déplacez le curseur jusqu'au montant de votre choix, puis cliquez sur OK.;Versuchen Sie nun, über die Schaltfläche Darlehen aufnehmen ein Darlehen aufzunehmen. Ziehen Sie den Schieberegler, bis Sie den gewünschten Betrag sehen und klicken Sie dann auf Weiter.;;Prueba a pedir un préstamo pulsando el botón de Pedir préstamo, desplaza el control deslizante hasta obtener la cantidad deseada y pulsa Aceptar.;;;;;;;;;x;
REVANCHISM_EXPLANATION;"Revanchismo, uma palavra que vem do termo francês usado para expressar ""vingança"", é o desejo de recuperar territórios perdidos pela nação. Como no amor, na guerra e na paz, nosso povo estará disposto a fazer os maiores sacrifícios para recuperar nosso solo sagrado.";Le revanchisme est une attitude politique inspirée par l'esprit de revanche (après une défaite). Notre peuple est prêt à tous les sacrifices pour retrouver son sol sacré.;Revanchismus ist vom französischen Wort für Rache abgeleitet und steht für den Wunsch nach der Wiedererlangung verlorener Territorien einer Nation. Im Krieg wie im Frieden ist unsere Bevölkerung gewillt, für die Wiedererlangung unseres heiligen Territoriums größere Opfer zu bringen.;;El revanchismo, palabra que procede del término francés empleado para expresar 'venganza', es el ansia de recuperar territorios perdidos por la nación. Como en el amor, en la guerra y en la paz, nuestro pueblo estará dispuesto a realizar los mayores sacrificios para recuperar nuestro sagrado suelo.;;;;;;;;;x;
EVTNAME14120_sub;Política religiosa debatida em eleições locais;Politique religieuse débattue lors d'élections locales;Debatte über Kriegspolitik bei Lokalwahl;;Política religiosa debatida en las elecciones locales;;;;;;;;;x;
tut_8c_10;No entanto, se você baixou sua posição, nem tudo está perdido, pois você receberá um aviso a tempo e poderá tentar resolver o problema. Uma maneira de evitar esse desastre é, claro, a guerra. Quer aumentar o seu prestígio ou reduzir o de outro. Vamos falar um pouco sobre eles. Clique na França e declare guerra. Selecione uma meta de guerra e clique em 'OK'.;Et si vous êtes sur le point de perdre cette position, vous recevrez un avertissement à temps pour tenter d'y remédier. Pour éviter la catastrophe, vous pouvez notamment faire la guerre afin d'améliorer votre prestige ou de réduire celui d'un autre pays. Parlons un peu des guerres. Recherchez la France et déclarez-lui la guerre. Pour ce faire, cliquez sur Déclarer la guerre, sélectionnez un objectif de guerre et cliquez sur OK.;Sollten Sie aber im Rang abrutschen, ist das noch nicht das Ende aller Tage: Sie werden rechtzeitig gewarnt, um etwas dagegen zu unternehmen. Eine Möglichkeit zur Vermeidung einer Katastrophe ist, Ihr Prestige durch den Gewinn eines Kriegs zu erhöhen oder das Prestige einer anderen Nation zu verringern. Lassen Sie uns nun etwas über den Krieg sprechen. Finden Sie Frankreich und erklären Sie ihm den Krieg. Klicken Sie dazu auf Krieg erklären, wählen Sie ein Kriegsziel aus und klicken Sie auf OK.;;Sin embargo, si has bajado de posición, todavía no está todo perdido, ya que recibirás un aviso a tiempo y puedes intentar solucionar el problema. Una forma de evitar este desastre es, por supuesto, la guerra. Sea para incrementar tu prestigio o para reducir el de otro. Hablemos un poco de ellas. Haz clic en Francia y declárale la guerra. Selecciona un objetivo bélico y haz clic en 'Aceptar'.;;;;;;;;;x;
BE_GREAT_POWER;Grande Potência;Grande Puissance;Großmacht;;Gran potencia;;;;;;;;;x;
DIPLOMACY_GREATNATION_STATUS;Grande Potência;Grande Puissance;Großmacht;;Gran potencia;;;;;;;;;x;
WE_NO_LONGER_GREAT_POWER_2;e perdeu sua posição como uma Grande Potência para;et a perdu sa position de Grande Puissance face à;Sie verloren den Rang als Großmacht an;;y ha perdido su condición de gran potencia ante;;;;;;;;;x;
THEY_NO_LONGER_GREAT_POWER_3;e perdeu sua posição como uma Grande Potência para;et a perdu sa position de Grande Puissance face à;Sie verloren den Rang als Großmacht an;;y ha perdido su condición de gran potencia ante;;;;;;;;;x;
WE_BECAME_GREAT_POWER_2;e agora são considerados uma Grande Potência!;nous sommes maintenant considérés comme une Grande Puissance !;Wir werden nun als Großmacht angesehen!;;y ahora se ha convertido en una gran potencia.;;;;;;;;;x;
SERVER_LOST_DESC;O servidor foi perdido. Você pode salvar o jogo ou escolher continuar e fechar esta janela. Para continuar o jogo, você deve sair e reenviar.;La connexion avec le serveur a été perdue. Vous pouvez sauvegarder la partie ou fermer cette fenêtre pour continuer. Pour poursuivre la partie, vous devez quitter et accueillir une nouvelle session.;Verbindung zum Server unterbrochen. Sie können das Spiel speichern oder fortfahren und dieses Fenster schließen. Zum Fortsetzen des Spiels müssen Sie beenden und neu hosten.;;No se encuentra el servidor. Puedes guardar la partida o continuar y cerrar esta ventana. Para continuar la partida, tienes que salir y volver a conectar con el anfitrión.;;;;;;;;;x;
MODIFIER_GLOBAL_POP_MILITANCY_MODIFIER;Militância da Pop.;Militantisme des POP;Bev-Militanz;;Militancia de POB;;;;;;;;;x;
MODIFIER_GLOBAL_POP_CONSCIOUSNESS_MODIFIER;Consciência da Pop.;Conscience nationale des POP;Bev-Bewusstsein;;Conciencia de POB;;;;;;;;;x;
global_liberal_agitation;Agitação Liberal;Agitation libérale;Liberale Agitation;;Agitación liberal;;;;;;;;;x;
desc_global_liberal_agitation;Os sediciosos apoiam a causa do liberalismo e da revolução.;Des exaltés soutiennent le libéralisme et la révolution.;Aufwiegler in diesen Provinzen fordern die liberale Revolution.;;Los sediciosos apoyan la causa del liberalismo y la revolución.;;;;;;;;;x;
EDU_DESC;O orçamento educacional é usado para pagar o clero e produzir pontos de pesquisa.;Le budget de l'enseignement permet de payer le clergé et de produire des points de recherche.;Aus dem Bildungshaushalt werden der Klerus und die Produktion von Forschungspunkten bezahlt.;;El presupuesto educativo se utiliza para pagar al clero y producir puntos de investigación.;;;;;;;;;x;
ADM_DESC;Gastar em administração permite que seus burocratas administrem e mantenham uma burocracia saudável, aumentando sua eficiência tributária.;Le budget alloué à l'administration assure le bon fonctionnement de la bureaucratie et renforce votre efficacité fiscale.;Verwaltungsausgaben ermöglichen Ihren Bürokraten die Beibehaltung einer reibungslosen Verwaltung und die Erhöhung Ihrer Steuereffizienz.;;La inversión en administración permite a tus burócratas mantener una burocracia saludable, lo que incrementa tu eficacia impositiva.;;;;;;;;;x;
COMBATEND_INITIAL;Inicial;Initialement;Anfänglich;;Inicial;;;;;;;;;x;
COMBATEND_CASUALTIES;Vítimas;Victimes;Verluste;;Bajas;;;;;;;;;x;
COMBATEND_SURVIVORS;Sobreviventes;Survivants;Überlebende;;Sobreviven;;;;;;;;;x;
cavours_diplomacy_title;Diplomacia de Cavour;La diplomatie de Cavour;Cavours Diplomatie;;Diplomacia de Cavour;;;;;;;;;x;
cavours_diplomacy_desc;Camillo Benso, Conde de Cavour, primeiro ministro do reino da Sardenha foi uma figura de destaque no movimento pela unificação da Itália, e seus esforços pessoais na diplomacia são frequentemente atribuídos a ter ganho o apoio da França de Napoleão III contra a Áustria na Segunda Guerra da Independência Italiana.;Camillo Paolo Filippo Giulio Benso, comte de Cavour, premier ministre du Royaume de Sardaigne, fut une figure marquante du mouvement pour une Italie unifiée. Il joua un rôle diplomatique déterminant dans le soutien de la France de Napoléon III contre l'Autriche lors de la seconde guerre d'indépendance italienne.;Camillo Paolo Filippo Giulio Benso, Graf von Cavour, Premierminister des Königreichs Sardinien, war ein führender Kopf der italienischen Vereinigungsbewegung. Hinsichtlich seiner persönlichen diplomatischen Errungenschaften wird oft erwähnt, dass er Italien im zweiten italienischen Unabhängigkeitskrieg gegen Österreich die Unterstützung von Frankreich unter Napoleon III. sicherte.;;Camillo Benso, Conde de Cavour, primer ministro del reino de Cerdeña fue una figura destacada del movimiento por la unificación de Italia, y a sus esfuerzos personales en diplomacia se le suelen atribuir el haber conseguido el apoyo de la Francia de Napoleón III contra Austria en la Segunda Guerra de Independencia Italiana.;;;;;;;;;x;
EVTNAME36898;Coroação da Rainha Vitória;Le couronnement de la reine Victoria;Die Krönung von Queen Victoria;;Coronación de la reina Victoria;;;;;;;;;x;
EVTDESC36898;No dia 28 de junho de 1838, a princesa Alexandrina Victoria da Casa Hanover ascendeu ao trono do Reino Unido da Grã-Bretanha e Irlanda como 'Rainha Vitória'. Seu reinado, que duraria alguns anos, seria mais tarde lembrado como o apogeu absoluto do Império Britânico, sobre o qual o sol nunca se pôs. Último monarca britânico da Casa de Hanover, sua ascensão também marcou o fim da união pessoal entre a Grã-Bretanha e Hanôver. Hoje, uma multidão exultante em Londres acompanhou a jovem Rainha Vitória até sua residência, o recém-construído Palácio de Buckingham.;"Le 28 juin 1838, la princesse Alexandrine Victoire de Hanovre accéda au trône du Royaume-Uni de Grande-Bretagne et d'Irlande pour devenir la ""reine Victoria"". Son règne, qui dura jusqu'au tout début du XXe siècle, reflète la grandeur de l'Empire britannique. Dernière souveraine britannique de la maison de Hanovre, son ascension marqua aussi la fin de l'union personnelle entre la Grande-Bretagne et Hanovre. Aujourd'hui, une foule radieuse a escorté la jeune reine Victoria vers sa nouvelle résidence, le Palais de Buckingham.";Am 28. Juni 1838 bestieg Prinzessin Alexandrina Victoria des Hauses Hannover als 'Queen Victoria' den Thron des Vereinigten Königreichs von Großbritannien und Irland. An ihre Herrschaft, die sogar einige wenige Jahre ins zwanzigste Jahrhunderte reichte, erinnerte man sich später als den absoluten Zenit des britischen Weltreichs, in dem die Sonne niemals unterging. Sie war der letzte britische Monarch des Hauses Hannover und ihre Thronbesteigung markierte auch das Ende der Personalunion zwischen Britannien und Hannover. Heute hat eine jubelnde Menge die junge Queen Victoria zu ihrer Residenz im neu gebauten Buckingham Palace begleitet.;;El 28 de junio de 1838, la princesa Alexandrina Victoria de la casa Hannover ascendía al trono del Reino Unido de la Gran Bretaña e Irlanda como 'la reina Victoria'. Su reinado, que alcanzaría incluso los primeros años del siglo XX, sería recordado más tarde como el auge absoluto del Imperio Británico, sobre el que nunca se ponía el sol. Última monarca británica de la Casa Hannover, su coronación marcó también el final de la unión personal entre Gran Bretaña y Hannover. En el día de hoy, una jubilosa multitud ha escoltado en Londres a la joven reina Victoria hasta su residencia en el recién construido palacio de Buckingham.;;;;;;;;;x;
EVTOPTA36898;Victoria Regina!;Victoria Regina !;Victoria Regina!;;¡Victoria Regina!;;;;;;;;;x;
RELEASE_VASSAL_EFFECT;Libertarr §Y$TARGET$§W\n;Libérer §Y$TARGET$§W\n;§Y$TARGET$§W entlassen\n;;Liberar §Y$TARGET$§W\n;;;;;;;;;x;
EVTDESC15310;Enquanto ela atravessa a cidade, esquivando-se das sombras como se fossem soldados $COUNTRY_ADJ$, a torre do relógio iluminado da igreja parece olhar para ela com um olho amarelo infectado. Ela já está atrasada, mas a aula ainda está em andamento.\n\nUma universidade subterrânea se formou em $PROVINCENAME$, fornecendo ensino superior, apesar da proibição de línguas minoritárias na academia.;À mesure qu'elle traverse la ville, fuyant les ombres comme s'il s'agissait de soldats $COUNTRY_ADJ$, la tour de l'horloge illuminée semble l'observer, tel un inquiétant œil jaune. Elle est en retard, mais le cours n'est pas terminé.\n\nUne université clandestine a été créée en $PROVINCENAME$ pour dispenser des cours d'enseignement supérieur malgré l'interdiction des langues minoritaires dans le milieu universitaire.;Während sie sich ihren Weg durch die Stadt bahnt, wobei sie Schatten ausweicht, als seien sie $COUNTRY_ADJ$ Soldaten, scheint sie die erleuchtete Turmuhr wie ein böses, gelbes Auge anzustarren. Sie ist schon zu spät, aber der Unterricht ist noch nicht vorbei.\n\nIn $PROVINCENAME$ hat sich eine Untergrund-Universität gegründet, die trotz des Bannes gegen Minderheitensprachen in akademischen Kreisen höhere Bildung vermittelt.;;Mientras recorre la ciudad, esquivando las sombras como si fueran soldados de $COUNTRY$, el iluminado reloj de la torre de la iglesia parece mirarla fijamente, como un perverso y ponzoñoso ojo amarillo. Ya llega tarde, pero la clase aún no ha terminado.\n\nEn $PROVINCENAME$, se ha formado una universidad clandestina que proporciona educación superior, a pesar de la prohibición de las lenguas minoritarias en la academia.;;;;;;;;;x;
EVTNAME11100;O Parlamento $FROMCOUNTRY_ADJ$;Le parlement $FROMCOUNTRY_ADJ$;Das $FROMCOUNTRY_ADJ$ Parlament;;El parlamento de $FROMCOUNTRY$;;;;;;;;;x;
EVTDESC11100;Uma crescente onda de nacionalismo liberal dentro do(a) $CULTURE_GROUP_UNION$ derrubou o governo em $FROMCOUNTRY$. Um parlamento de revolucionários liberais foi convocado, com representantes de todos os $CULTURE_GROUP_UNION$, e decretou que é hora de a nação se reunir sob uma bandeira. O parlamento nos ofereceu a coroa da entidade $CULTURE_GROUP_UNION$. Poderíamos aceitar a oferta, mas isso causaria alarme internacional e exigiria que compensássemos os revolucionários politicamente.;La vague de nationalisme libéral qui a traversé $CULTURE_GROUP_UNION$ a renversé le gouvernement de $FROMCOUNTRY$. Un parlement de révolutionnaires libéraux s'est réuni, avec des représentants de l'ensemble de $CULTURE_GROUP_UNION$, et a décrété qu'il est temps pour la nation de s'unir sous la même bannière. Le parlement nous a proposé la couronne de la nation unifiée de $CULTURE_GROUP_UNION$. Nous pourrions accepter cette offre, mais la communauté internationale risque de s'en offusquer et nous devrons dédommager les révolutionnaires sur le plan politique.;Der aufwallende Liberalnationalismus in $CULTURE_GROUP_UNION$ hat die Regierung in Groß-$FROMCOUNTRY$ gestürzt. Man hat ein liberales Revolutionsparlament mit Repräsentanten aus ganz $CULTURE_GROUP_UNION$ einberufen, das zu dem Schluss gekommen ist, dass nun die Zeit reif dafür ist, dass sich die Nation unter einem Banner vereinigt. Das Parlament hat uns die Krone des vereinigten $CULTURE_GROUP_UNION$ angeboten. Wir könnten das Angebot annehmen, aber dann würden wir das Ausland alarmieren und wir müssten die Revolutionäre politisch entschädigen.;;Un incremento notable del nacionalismo liberal en la entidad $CULTURE_GROUP_UNION$ ha hecho caer al gobierno de $FROMCOUNTRY$. Se ha reunido un parlamento de revolucionarios, con representantes de todos los rincones de la entidad $CULTURE_GROUP_UNION$, y ha decretado que es el momento de que la nación se una bajo un solo estandarte. El parlamento nos ha ofrecido a nosotros la corona de la entidad $CULTURE_GROUP_UNION$. Podríamos aceptar la oferta, pero hacerlo causaría alarma internacional, y nos obligaría a compensar políticamente a los revolucionarios.;;;;;;;;;x;
EVTOPTA11100;Hurrah!;Hourra !;Hurra!;;¡Hurra!;;;;;;;;;x;
EVTOPTB11100;Eu não vou aceitar uma coroa de escória.;Pas question que j'accepte une couronne qui vient du caniveau !;Ich werde keine Krone aus der Gosse akzeptieren.;;No aceptaré una corona de la escoria.;;;;;;;;;x;
IS_IN_A_SPHERE;Está em uma esfera de influência;Est dans une sphère d'influence;Befindet sich in einer Einflusssphäre;;Está en una esfera de influencia;;;;;;;;;x;
EVTNAME16070;Devoradores de Fogo ;Mangeurs de Feu;Fire-Eaters;;Fire-Eaters;;;;;;;;;x;
EVTDESC16070;Colocou em repouso, para sempre, todas as questões agitadas relativas à nossa peculiar instituição.'\n\nSuas palavras são de fala mansa, mas carregam uma chama interior de raiva justa dirigida a qualquer pessoa e qualquer coisa que ele considere ameaçar a instituição da escravidão. Os Devoradores de Fogo , agitadores radicais pró-escravidão, apareceram em $PROVINCENAME$;"Cela a mis un terme définitif à toutes les questions embarrassantes liées à notre singulière institution.\n\nSa voix est douce, mais ses paroles enflammées ne parviennent pas à masquer la colère qu'il éprouve envers tous ceux qui menacent l'existence même de l'esclavage. Des ""Mangeurs de Feu"", agitateurs radicaux favorables à l'esclavage, ont fait leur apparition en $PROVINCENAME$.";Damit wurde den agitierenden Fragen bezüglich unserer besonderen Situation für immer ein Ende bereitet.'\n\nEr spricht mit sanften Worten, die aber eine Flamme rechtschaffener Wut gegen alles und jeden in sich tragen, was er als Gefahr für die Einführung der Sklaverei ansieht. In $PROVINCENAME$ sind 'Fire-Eaters' aufgetaucht, radikale Befürworter der Sklaverei.;;Ello zanja, para siempre, todas las cuestiones inquietantes relacionadas con nuestra peculiar institución.\n\nSus palabras suenan melosas, pero van cargadas de una llama de cólera justiciera dirigida hacia todo aquello que él considere una amenaza para la institución de la esclavitud. Los 'Fire-Eaters', agitadores radicales en favor de la esclavitud, han aparecido en $PROVINCENAME$;;;;;;;;;x;
EVTOPTA16070;Todos os homens foram criados iguais...;Tous les hommes sont nés égaux...;Alle Menschen sind gleich ...;;Todos fuimos creados como iguales...;;;;;;;;;x;
EVTOPTB16070;Nunca foram palavras mais verdadeiras faladas!;Rien de plus vrai !;Wahrere Worte sind uns noch nie zu Ohren gekommen!;;¡Jamás se pronunciaron palabras más ciertas!;;;;;;;;;x;
PROVINCEVIEW_SUPPLY_LIMIT;Lmt. de fornec.:;Lim.ravitaillement;Versorgungslimit:;;Límite sumin.:;;;;;;;;;x;
PRODUCTION_COST_REOPEN;Custo de Reabertura: §Y$VAL$§W;Coût de réouverture : §Y$VAL$§W;Wiedereröffnungskosten: §Y$VAL$§W;;Coste de reapertura: §Y$VAL$§W;;;;;;;;;x;
EVTNAME11102;Três Hurrahs para $CULTURE_GROUP_UNION$!;Pour $CULTURE_GROUP_UNION$, hip hip hip, hourra !;Ein dreifaches Hurra auf $CULTURE_GROUP_UNION$!;;¡Tres hurras por nuestra nueva patria ($CULTURE_GROUP_UNION$)!;;;;;;;;;x;
