expand_motala_verkstad_desc;"Motala Verkstad (oficina ou fábrica de Motala) foi fundada em 1822 por Baltazar von Platen durante a construção do Canal de Göta. Sob a direção técnica de Otto Edvard Carlsund, de 1843 a 1870, a Motala Verkstad tornou-se uma das fabricantes suecas mais conhecidas do mundo. Julio Verne menciona isso em seu romance ""20.000 léguas de viagem submarina"" como construtor de parte de seu submarino fictício ""Nautilus"".";"Le « Motala Verkstad » (ateliers de machines) fut fondé en 1822 par Baltazar von Platen lors de la construction du canal de Göta. Sous la direction d’Otto Edvard Carlsund, entre 1843 et 1870, Motala Verkstad devint une des manufactures suédoises les plus réputées. L’atelier est mentionné dans le roman de Jules Verne, ""20 000 lieues sous les mers"", comme un des fournisseurs de pièces pour le Nautilus.";Motala Verkstad' (Motala Werk- oder Maschinenwerkstatt) wurde 1822 während des Baus des Göta-Kanals durch Baltazar von Platen gegründet. Während der Führung Otto Edvard Carlsunds von 1843 bis 1870 wurde Motala Verkstad zu einer der international bekanntesten schwedischen Fabriken. Sie wird sogar in Jules Vernes' Roman '20.000 Meilen unter dem Meer' als Teilehersteller für das fiktionale U-Boot 'Nautilus' erwähnt.;;Motala Verkstad (taller o fábrica Motala) fue fundada en 1822 por Baltazar von Platen durante la construcción del canal de Göta. Bajo la dirección técnica de Otto Edvard Carlsund, de 1843 a 1870, Motala Verkstad se convirtió en uno de los fabricantes suecos más conocidos en el mundo. Julio Verne lo menciona en su novela '20.000 leguas de viaje submarino' como constructora de parte de su ficticio submarino 'Nautilus'.;;;;;;;;;x;;
motala_verkstad;Motala Verkstad;Motala Verkstad;Motala Verkstad;;Motala Verkstad;;;;;;;;;x;;
desc_motala_verkstad;Fundada em 1822 por Baltazar von Platen durante a construção do canal de Göta, a empresa Motala Verkstad é uma das fabricantes mais famosas da Suécia.;Fondé en 1822 par Baltazr von Platen lors de la construction du canal de Göta, Motala Verkstad est un des ateliers de construction de machines les plus réputés de Suède.;Motala Verkstad' wurde 1822 während des Baus des Göta-Kanals durch Baltazar von Platen gegründet und ist eine von Schwedens renommiertesten Maschinenfabriken.;;Fundada en 1822 por Baltazar von Platen durante la construcción del canal de Göta, la empresa Motala Verkstad es uno de los fabricantes más famosos de Suecia.;;;;;;;;;x;;
court_yard_speech_title;Borggårdstalet!;Borggårdstalet !;Borggårdstalet!;;Borggårdstalet!;;;;;;;;;x;;
court_yard_speech_desc;"A ""crise do pátio"" (em sueco: Borggårdskrisen) foi uma crise constitucional provocada na Suécia pelo corte imprudente do orçamento militar realizado pelo governo liberal do então primeiro-ministro Karl Staaf. Em 6 de fevereiro de 1914, o rei Gustav V dirigiu-se a uma multidão de cerca de 30.000 agricultores que vieram a Estocolmo de todos os cantos do país, num discurso inflamado em favor do aumento dos gastos militares, para demonstrar a favor do Rei, o país e as forças armadas. Foi a última vez que um monarca sueco interferiu diretamente nos princípios sagrados do governo popular.";La « crise de la cour » (en suédois : Borggårdskrisen) est une crise constitutionnelle provoquée par les coupes importantes effectuées dans le budget militaire par le premier ministre libéral suédois de l’époque, Karl Staaf. Le 6 février 1914 le roi Gustav V s’adressa dans un discours enflammé en faveur de l’augmentation des dépenses militaires à près de 30 000 fermiers venus des quatre coins du pays jusqu’à Stockholm pour soutenir le roi, le pays et les forces armées. Ce fut la dernière fois qu’un monarque suédois interféra directement avec le principe sacré de la souveraineté du peuple.;Die 'Hofkrise' (Swedisch: Borggårdskrisen) war eine Verfassungskrise in Schweden, die von überharten Einschnitten in den Verteidigungshaushalt provoziert wurde, hinter denen die liberale Regierung des damaligen Ministerpräsidenten Karl Staaf stand. Am 6. Februar 1914 hielt König Gustav V. vor 30.000 Bauern, die aus jeder Ecke des Landes zur Unterstützung von König, Land und Streitkräften nach Stockholm gekommen waren, eine Brandrede zugunsten der Erhöhung des Verteidigungshaushalts. Es war das letzte Mal, dass ein schwedischer Monarch direkt gegen die heiligen Prinzipien der Volksherrschaft verstieß.;;La 'crisis del patio' (en sueco: Borggårdskrisen) fue una crisis constitucional provocada en suecia por el imprudente recorte del presupuesto militar llevado a cabo por el gobierno liberal del entonces primer ministro Karl Staaf. El 6 de febrero de 1914, el rey Gustav V se dirigió, con un inflamado discurso a favor del aumento de los gastos militares, a una multitud de unos 30.000 granjeros que habían acudido a Estocolmo desde todos los rincones del país para manifestarse a favor del rey, el país y las fuerzas armadas. Fue la última vez que un monarca sueco interfirió directamente con los sagrados principios del gobierno del pueblo.;;;;;;;;;x;;
international_negotiations;Pressão Internacional;Pression internationale;Internationaler Druck;;Presión internacional;;;;;;;;;x;;
desc_international_negotiations;Estamos exercendo pressão diplomática em um país estrangeiro em relação a uma questão muito específica.;Nous exerçons des pressions diplomatiques sur un pays étranger au sujet d'un problème bien spécifique.;Wir üben bezüglich eines sehr spezifischen Problems diplomatischen Druck auf ein ausländisches Land aus.;;Estamos ejerciendo presión diplomática sobre un país extranjero en relación con un tema muy concreto.;;;;;;;;;x;;
EVTNAME23300;Baleia misteriosa afunda navio!;Une mystérieuse baleine coule un navire !;Mysteriöser Wal versenkt Schiff!;;¡Misteriosa ballena hunde un barco!;;;;;;;;;x;;
EVTDESC23300;"$YEAR$ foi marcado por um desenvolvimento bizarro [...]Por algum tempo, vários navios encontraram no mar ""uma coisa enorme"", algo como um objeto longo, fusiforme, fosforescente às vezes, maior e mais rápido que uma baleia, de acordo com a maioria das opiniões.'\n\nNo ano passado , vários navios da marinha mercante se perderam por causa de um fenômeno estranho, que muitos atribuem a uma espécie de enorme baleia de espécie ainda não descoberta. Um famoso professor francês de biologia marinha, o lendário Pierre Arronax, ofereceu-se para lançar uma expedição científica para investigar a estranha besta que decidiu semear o terror nos mares do mundo. Há rumores de que vários países do mundo estão organizando suas próprias expedições para chegar ao fundo desta questão.";L’année $YEAR$  fut marquée par un événement bizarre [...], En effet, depuis quelque temps, plusieurs navires s’étaient rencontrés sur mer avec « une chose énorme » un objet long, fusiforme, parfois phosphorescent, infiniment plus vaste et plus rapide qu’une baleine.\n\nPlusieurs navires de la marine marchande ont été perdus en mer l’an passé suite à un étrange phénomène que beaucoup pensent être une espèce de grand cétacé encore inconnu. Le célèbre professeur de biologie marine français, le légendaire Pierre Arronax, a proposé de se joindre à une expédition scientifique visant à étudier cette étrange animal qui hante les océans du monde. Des rumeurs rapportent que d’autres nations prépareraient également leur propre expédition en vue de résoudre ce mystère.;DAS JAHR $YEAR$ wurde von bizarren Begebenheiten markiert [...] Im Wesentlichen hatten einige Schiffe auf hoher See ein Aufeinandertreffen mit 'einem enormen Ding', einem langen, spindelförmigen Objekt, das manchmal zu leuchten scheint und deutlich größer und schneller als ein Wal ist.'\n\nMehrere Schiffe der Handelsmarine sind im Verlauf des letzten Jahres einem seltsamen Phänomen zum Opfer gefallen, bei dem es sich der Meinung vieler nach um eine riesige und bislang unbekannte Walart handelt. Der renommierte französische Meeresbiologe Pierre Arronax hat angeboten, sich einer Wissenschaftsexpedition zur Erforschung dieser merkwürdigen Kreatur anzuschließen, die die Ozeane der Welt heimsucht. Gerüchten zufolge planen bereits mehrere Länder eigene Expeditionen, um dieses Geheimnis aufzuklären.;;En $YEAR$ tuvo lugar un extraño suceso (...). Desde hacía algún tiempo varios navíos habían encontrado en el mar 'una cosa enorme', algo así como un objeto largo, fusiforme, fosforescente a veces, mayor y más rápido que una ballena según la mayoría de las opiniones.\n\nEl pasado año, varios buques de la marina mercante se han perdido por culpa de un extraño fenómeno, que muchos atribuyen a una especie de ballena enorme de especie aún no descubierta. Un famoso profesor francés de biología marina, el legendario Pierre Arronax, se ha ofrecido a botar una expedición científica para investigar la extraña bestia que ha decidido sembrar el terror en los mares del mundo. Se rumorea además que varios países del mundo están organizando sus propias expediciones para llegar al fondo de este asunto.;;;;;;;;;x;;
EVTOPTA23300;Esta ameaça nefasta à paz no alto mar deve acabar!;Cette terrible menace contre la paix des mers doit cesser !;Diese schändliche Bedrohung des Friedens auf den Meeren muss ein Ende haben!;;¡Esta funesta amenaza a la navegación en alta mar debe terminar!;;;;;;;;;x;;
EVTOPTB23300;Parece algo saído de uma história infantil. Eu não quero saber nada sobre o assunto.;On dirait une histoire tirée d’un livre pour enfants. Ça ne m’intéresse pas.;Das klingt wie eine Geschichte aus einem Kinderbuch - so was höre ich mir nicht an!;;Parece algo sacado de un cuento infantil. No quiero saber nada del asunto.;;;;;;;;;x;;
EVTNAME23301;Baleia misteriosa afunda navio!;Une mystérieuse baleine coule un navire !;Mysteriöser Wal versenkt Schiff!;;¡Una misteriosa ballena hunde un barco!;;;;;;;;;x;;
EVTDESC23301;"Em $YEAR$ ocorreu um evento estranho [... ]Por algum tempo, vários navios encontraram no mar ""uma coisa enorme"", algo como um objeto longo, fusiforme, fosforescente às vezes, maior e mais rápido que uma baleia, de acordo com a maioria das opiniões.'\n\nNo ano passado , vários navios da marinha mercante se perderam por causa de um fenômeno estranho, que muitos atribuem a uma espécie de enorme baleia de espécies ainda não descobertas. Há rumores de que vários países já estão investigando o fenômeno. Devemos mandar uma expedição?";« L’année $YEAR$  fut marquée par un événement bizarre [...], En effet, depuis quelque temps, plusieurs navires s’étaient rencontrés sur mer avec « une chose énorme » un objet long, fusiforme, parfois phosphorescent, infiniment plus vaste et plus rapide qu’une baleine. »\n\nPlusieurs navires de la marine marchande ont été perdus en mer l’an passé suite à un étrange phénomène que beaucoup pensent être une espèce de grand cétacé encore inconnu. Des rumeurs rapportent que plusieurs nations ont lancé des expéditions en vue de résoudre ce mystère. Peut-être devrions-nous faire de même ?;DAS JAHR $YEAR$ wurde von bizarren Begebenheiten markiert [...] Im Wesentlichen hatten einige Schiffe auf hoher See ein Aufeinandertreffen mit 'einem enormen Ding', einem langen, spindelförmigen Objekt, das manchmal zu leuchten scheint und deutlich größer und schneller als ein Wal ist.'\n\nMehrere Schiffe der Handelsmarine sind im Verlauf des letzten Jahres einem seltsamen Phänomen zum Opfer gefallen, bei dem es sich der Meinung vieler nach um eine riesige und bislang unbekannte Walart handelt. Gerüchten zufolge wird dieses Phänomen bereits von mehreren Ländern untersucht, aber vielleicht sollten wir trotzdem eine eigene Expedition auf die Beine stellen?;;En $YEAR$ tuvo lugar un extraño suceso (...). Desde hacía algún tiempo varios navíos habían encontrado en el mar 'una cosa enorme', algo así como un objeto largo, fusiforme, fosforescente a veces, mayor y más rápido que una ballena según la mayoría de las opiniones.\n\nEl pasado año, varios buques de la marina mercante se han perdido por culpa de un extraño fenómeno, que muchos atribuyen a una especie de ballena enorme de especie aún no descubierta. Se rumorea que varios países están investigando el fenómeno ya. ¿Deberíamos enviar una expedición?;;;;;;;;;x;;
EVTOPTA23301;Esta ameaça nefasta à paz no alto mar deve acabar!;Cette terrible menace contre la paix des mers doit cesser !;Diese schändliche Bedrohung des Friedens auf den Meeren muss ein Ende haben!;;¡Esta funesta amenaza a la navegación en alta mar debe terminar!;;;;;;;;;x;;
EVTOPTB23301;Parece algo saído de uma história infantil. Eu não quero saber nada sobre o assunto.;On dirait une histoire tirée d’un livre pour enfants. Ça ne m’intéresse pas.;Das klingt wie eine Geschichte aus einem Kinderbuch - so was höre ich mir nicht an!;;Parece algo sacado de un cuento infantil. No quiero saber nada del asunto.;;;;;;;;;x;;
EVTNAME23302;Professor Aronnax reaparece!;Le professeur Arronax rejeté par la mer !;Professor Arronax an den Strand gespült!;;¡Reaparece el profesor Arronax!;;;;;;;;;x;;
EVTDESC23302;O famoso biólogo marinho francês Pierre Arronax apareceu hoje nas praias do(a) $COUNTRY$. O professor havia desaparecido há algum tempo, desde que ingressou na expedição enviada para descobrir a verdade após o desaparecimento de vários navios em alto mar, atribuídos a uma misteriosa baleia. O sujeito, profundamente afetado pela experiência sofrida, conta uma história certamente notável. Arronax alega que ele caiu ao mar durante uma batalha entre seu navio e a criatura e que a criatura é, na verdade, um navio feito pelo homem, capaz de navegar debaixo d'água. Arronax diz que o comandante do navio é um libertário renegado que jurou nunca pôr os pés em terra firme para desfrutar de uma vida livre nos oceanos do mundo a bordo de seu navio. Qualquer que seja a verdade, as numerosas e detalhadas descrições do professor Arronax sobre estranhas e novas formas de vida marinha - supostamente encontradas durante sua viagem a bordo do estranho navio - aumentarão nossos esforços científicos nos próximos anos.;Le célèbre spécialiste français de biologie marine a été découvert aujourd’hui rejeté par la mer sur une plage du pays : $COUNTRY$. Le professeur était parti depuis longtemps en expédition pour découvrir la vérité derrière une mystérieuse baleine qui ferait couler et dévorerait les navires en haute mer. Le professeur est en état de choc après l’expérience qu’il a connu et son histoire est tout à fait remarquable. Arronax affirme qu’il a été jeté par dessus bord lors d’une rencontre entre son navire et la créature et que cette créature est en fait un navire fait de main d’homme capable de voyager sous la mer. Arronax affirme que ce navire est, ou était, commandé par un justicier épris de liberté qui a rompu tout contact avec la terre ferme pour vivre une existence de liberté sur les océans du monde à bord de son navire. Quelle que soit la vérité, les descriptions détaillées des nombreuses formes de vie nouvelles que rapporte le professeur et qu’il aurait rencontrées pendant son voyage comme invité à bord de ce vaisseau, constituent un trésor pour la science des années à venir.;Der renommierte französische Meeresbiologe Pierre Arronax wurde heute an die Küste von $COUNTRY$ gespült. Der Professor war einige Zeit verschwunden gewesen, seit er sich einer Expedition zur Aufklärung des Geheimnisses um einen mysteriösen Wal angeschlossen hatte, der angeblich auf hoher See ganze Schiffe versenkte und verschlang. Der Professor ist von seinen tiefgreifenden Erlebnissen schockiert, und seine Geschichte ist wahrlich beachtenswert. Arronax behauptet, dass er bei einem Aufeinandertreffen mit der Kreatur über Bord ging, und dass es sich bei der Kreatur in Wahrheit um ein von Menschen gesteuertes Schiff handle, das unter Wasser fahren kann. Arronax behauptet weiter, dass dieses Schiff von einem freiheitsliebenden Eigenbrötler kommandiert wird oder wurde, der sich jeglichem Kontakt mit dem Festland abgeschworen hat und lieber an Bord seines Schiffes ein Leben in Freiheit auf den Ozeanen dieser Welt lebt. Was auch letztendlich die Wahrheit sein mag, die zahlreichen detaillierten Beschreibungen vieler bemerkenswerter neuer Lebensformen, die Professor Arronax -- vermutlich während seiner Zeit als Gast an Bord dieses merkwürdigen Schiffes -- gemacht hat, werden unseren wissenschaftlichen Bemühungen auf Jahre hinaus zugute kommen.;;El famoso biólogo marino francés, Pierre Arronax, ha aparecido hoy en las playas de $COUNTRY$. El profesor llevaba desaparecido algún tiempo, desde que se unió a la expedición enviada para averiguar la verdad tras la desaparición de varios barcos en alta mar, atribuida a una misteriosa ballena. El sujeto, profundamente afectado por la experiencia sufrida, relata una historia ciertamente notable. Arronax asegura que cayó por la borda durante una batalla entre su nave y la criatura y que dicha criatura es, de hecho, un barco de factura humana, capaz de navegar bajo las aguas. Arronax asegura que el comandante de la nave es un renegado libertario que ha jurado no volver a pisar tierra firme para disfrutar de una vida libre en los océanos del mundo a bordo de su nave. Sea cual sea la verdad, las numerosas y detalladas descripciones del profesor Arronax sobre extrañas y nuevas formas de vida marina --supuestamente encontradas durante su travesía a bordo del extraño navío-- potenciarán nuestros esfuerzos científicos en los años venideros.;;;;;;;;;x;;
EVTOPTA23302;Ninguém me provoca impunemente!;Nemo me impune lacessit !;Nemo me impune lacessit!;;¡Nemo me impune lacessit!;;;;;;;;;x;;
italia_irredenta_title;Irredentismo italiano;Italia Irredenta;Italia Irredenta;;Italia Irredenta;;;;;;;;;x;;
italia_irredenta_desc;O movimento irredentista italiano aspirava obter para a Itália todos os territórios vizinhos do jovem reino que eram, na maior parte ou em parte, povoados por etnias italianas. Isso incluía não apenas os territórios austríacos na Itália, mas também diversas regiões da Dalmácia e do interior da Áustria.;Le mouvement irrédentiste voulait voir transférés à la couronne italienne tous les territoires limitrophes peuplés majoritairement ou en partie d'italiens. Cela concerne non seulement les possessions autrichiennes en Italie, mais aussi des territoires en Dalmatie et en Autriche.;Die italienische Irredentistenbewegung strebte danach, alle Gebiete in der unmittelbaren Umgebung des Königreichs Italien, die tatsächlich oder vermeintlich größtenteils von Italienischstämmigen bewohnt wurden, dem Königreich anzugliedern. Dies beinhaltete nicht nur Ansprüche auf österreichische Ländereien in italienischem Besitz, sondern bedeutete auch territoriale Ansprüche weiter nach Dalmatien und Österreich hinein.;;El movimiento irredentista italiano aspiraba a obtener para Italia todos los territorios vecinos del joven reino que estaban, mayoritaria o parcialmente poblados por personas de etnia italiana. Esto no solo incluía los territorios austriacos en Italia propiamente dicha, sino también regiones diversas en Dalmacia y el interior de Austria.;;;;;;;;;x;;
the_heligoland_question_title;A questão de Heligoland;La question du Helgoland;Die Helgoland-Frage;;La cuestión de Heligoland;;;;;;;;;x;;
the_heligoland_question_desc;A pequena ilha de Heligoland, no Mar do Norte, tornou-se uma possessão britânica durante as Guerras Napoleônicas, cedidas formalmente pela Dinamarca no Tratado de Kiel de 1814. Após a Unificação da Alemanha, a ilha tornou-se um objeto de desejo para o Império Alemão, uma vez que os poucos habitantes da ilha eram, em geral, alemães.;La petite île de la Mer du Nord du Helgoland est devenue possession britannique lors des guerres napoléoniennes après qu’elle fût cédée par le Danemark lors du Traité de Kiel en 1814. Après l’unification de l’Allemagne, l’île est devenue un objet de convoitise pour l'Empire allemand, les quelques habitants de l'île étant très majoritairement allemands.;Die kleine Nordseeinsel Helgoland geriet während der napoleonischen Kriege in britischen Besitz und wurde 1814 im Vertrag von Kiel formell an Dänemark abgetreten. Nach der Vereinigung Deutschlands weckte die Insel das Interesse des Deutschen Reiches, da die wenigen Bewohner der Insel fast ausschließlich Deutsche waren.;;La pequeña isla de Heligoland, situada en el mar del Norte, se había convertido en una posesión británica durante las guerras napoleónicas, cedida formalmente por Dinamarca en el tratado de Kiel (1814). Tras la unificación de Alemania, la isla se convirtió en objeto de deseo para el Imperio Alemán, puesto que sus habitantes eran mayoritariamente alemanes.;;;;;;;;;x;;
miskatonic_university_title;Universidade Miskatonic;Université de Miskatonic;Miskatonic University;;La universidad de Miskatonic;;;;;;;;;x;;
miskatonic_university_desc;"Com seu campus localizado na cênica Arkham, ao lado do sombrio Rio Miskatonic, no belo condado de Essex, a Universidade Miskatonic é uma das mais renomadas instituições de ensino superior da Nova Inglaterra. Conhecida por sua coleção única e vasta de livros sobre o antigo e o oculto, a Universidade Miskatonic ostenta, entre outros, fragmentos do lendário Livro de Eibon e uma cópia original da obra-padrão de Friedrich von Junzt, ""Unaussprechlichen Kulten"".";Avec son campus situé dans la jolie localité d'Arkham, près de la sombre rivière Miskatonic, l’université de Miskatonic est une des institutions d’études supérieures les plus renommées de la Nouvelle-Angleterre. Connue pour sa collection unique et imposante de livres anciens et occultes, l'université de Miskatonic possède, entre autre, des fragments du célèbre Livre d'Eibon et une copie originale de l'ouvrage de Friedrich von Juntz, « Unaussprechlichen Kulten ».;Die Miskatonic University ist eine der renommiertesten höheren Bildungsanstalten der Neuenglandstaaten. Ihr Campus liegt im schönen Arkham neben dem dunkel murmelden Miskatonic River. Die Universität ist bekannt für ihre umfangreiche Sammlung über das Altertum und das Okkulte, zu denen auch einzigartige Werke gehören. Darunter sind unter anderem auch Fragmente des sagenumwobenen Buches von Eibon und eine Originalausgabe von Friedrich von Junzts Standardwerk 'Unaussprechliche Kulte'. ;;Con un campus situado en la pintoresca Arkham, junto al sombrío y apacible río Miskatonic del hermoso condado de Essex, la universidad de Miskatonic es una de las instituciones educativas más famosas de Nueva Inglaterra. Conocida por su enorme y singular colección de libros sobre la antigüedad y lo oculto, la universidad de Miskatonic cuenta, entre otros, con fragmentos del famoso libro de Eibon y una copia original de la obra de Friedrich von Junzt, 'Unaussprechlichen Kulten'.;;;;;;;;;x;;
miskatonic_campus;Universidade Miskatonic;Université de Miskatonic;Miskatonic University;;Universidad de Miskatonic;;;;;;;;;x;;
desc_miskatonic_campus;Onde a ciência encontra o mito;Où la science rencontre le mythe;Wo sich Wissenschaft und Mythos treffen;;Donde la ciencia se encuentra con los mitos;;;;;;;;;x;;
construct_the_walhalla_title;The Walhalla;Le Walhalla;Die Walhalla;;El Valhalla;;;;;;;;;x;;
construct_the_walhalla_desc;Construído entre 1830 e 1842, o Walhalla é um hall da fama localizado em Regensburg, Baviera, e abrigado em um templo neoclássico com vista para o Danúbio. Concebido pelo rei Ludwig I, o salão é uma comemoração de personalidades famosas da história alemã, de Arminius a Copérnico.;Construit entre 1830 et 1842, le Walhalla est dédié aux grands hommes. Situé à Regensburg, en Bavière, il est abrité dans un temple néoclassique surplombant le Danube. Voulu par le roi Ludwig Ier, ce bâtiment rend hommage aux personnalités de l’histoire de l’Allemagne telles qu’Arminius ou Copernic.;Die zwischen 1830 und 1842 in Regensburg, Bayern, gebaute Walhalla ist eine Ruhmeshalle, ein klassizistisches, die Donau überschauendes Tempelgebäude. Die Halle, erdacht von König Ludwig I., erinnert an berühmte Persönlichkeiten der deutschen Geschichte, von Arminius bis Kopernikus.;;Construido entre 1830 y 1842, el Walhalla es un salón de la fama situado en Regensburg, Baviera, y alojado en un templo neoclásico con vistas al Danubio. Concebido por el rey Ludwig I, el salón es una conmemoración de famosas personalidades de la historia alemana, de Arminio a Copérnico.;;;;;;;;;x;;
the_walhalla;The Walhalla;Le Walhalla;Die Walhalla;;El Valhalla;;;;;;;;;x;;
desc_the_walhalla;O Walhhalla é uma comemoração de personalidades famosas da história alemã, de Arminius a Copérnico.;Le Walhalla rend hommage à des personnalités de l’histoire de l’Allemagne telles qu’Arminius ou Copernic.;Die Halle erinnert an berühmte Persönlichkeiten der deutschen Geschichte, von Arminius bis Kopernikus.;;El Walhhalla es una conmemoración de famosas personalidades de la historia alemana, de Arminio a Copérnico.;;;;;;;;;x;;
introduce_the_presbyteries_title;Introdução dos Presbitérios;Introduction des presbytères;Einführung der Kirchenvorstände;;La aparición de los presbiterios;;;;;;;;;x;;
introduce_the_presbyteries_desc;Em 1848, o reino de Hannover reforçou a representação popular dentro de sua igreja nacional, criando presbíteros, conselhos eclesiásticos eleitos pelo povo para administrar os assuntos da igreja.;En 1848, le royaume de Hanovre renforça la représentation populaire au sein de l’Église Luthérienne d’État par l’introduction des presbytères, des assemblées populaires élues chargées de l’administration des affaires de l’Église.;Im Jahr 1848 stärkte das Königreich Hannover die Repräsentation des Volkes in seiner lutheranischen Staatskirche durch die Einführung von Kirchenvorständen, vom Volk gewählten Kirchenausschüssen, die mit der Verwaltung von Kirchenangelegenheiten betraut wurden.;;En 1848, el reino de Hannover reforzó la representación popular en el seno de su iglesia nacional mediante la creación de los presbiterios, juntas eclesiásticas elegidas por el pueblo para administrar los asuntos de la iglesia.;;;;;;;;;x;;
build_gotthard_tunnel_title;Construção do túnel do Gotardo;Construction du tunnel du Gothard;Bau des Gotthard-Tunnels;;Construcción del túnel del Gotardo;;;;;;;;;x;;
build_gotthard_tunnel_desc;O túnel ferroviário de Gotthard foi construído entre 1871 e 1881 entre as cidades de Göschenen e Airolo. O primeiro túnel construído sob o maciço de Gotthard foi considerado na época o símbolo do que a tecnologia moderna poderia alcançar.;Le tunnel ferroviaire du Gothard fut construit entre 1871 et 1881 pour relier les villes de Göschenen et d’Airolo. Premier tunnel construit sous le massif du Gothard, il fut considéré à l'époque comme une prouesse architecturale rendue possible par la science moderne.;Der Gotthard-Eisenbahntunnel wurde zwischen 1871 und 1881 gebaut und verband die Städte Göschenen und Airolo. Er war der erste Tunnel, der durch das Gotthard-Massiv gebohrt wurde und zu seiner Zeit eine architektonische Errungenschaft, möglich gemacht durch moderne Technologie.;;El túnel ferroviario del Gotardo se construyó entre 1871 y 1881 entre las ciudades de Göschenen y Airolo. Primer túnel jamás construido bajo el macizo del Gotardo, se consideró en su momento el símbolo de lo que podía conseguir la tecnología moderna.;;;;;;;;;x;;
the_lambert_charter_title;A Carta de Lambert;La charte Lambert;Die Lambert-Satzung;;La Carta de Lambert;;;;;;;;;x;;
the_lambert_charter_desc;A Carta de Lambert foi um documento usado pela França para justificar suas muitas tentativas de construir estradas para o estado independente insular de Madagascar e, eventualmente, anexá-lo. O documento, assinado pelo príncipe herdeiro Radama II (que havia sido criado sob a influência de expatriados franceses em Madagascar), concedeu à França o direito de extrair minerais e outros recursos do país, em troca de 10% dos lucros, pagável à casa real de Madagascar.;La charte Lambert est un document utilisé par la France pour justifier ses nombreuses tentatives de pénétration puis d’annexion de l’île de Madagascar, un pays indépendant. Le document fut signé par le roi Radama II, qui avait grandit sous l’influence d’expatriés français à Madagascar, et donnait à la France le droit d’exploiter le minerai et autres ressources naturelles du pays en échange d’une commission de 10 % payée à la maison royale de Madagascar.;Die Lambert-Satzung war ein Dokument, mit dem Frankreich seine zahlreichen Übergriffsversuche und schließlich seine Annektierung des unabhängigen Inselstaats Madagaskar rechtfertigte. Die Satzung wurde von Kronprinz Radama II. unterzeichnet, der unter dem Einfluss von in Madagaskar lebenden Franzosen aufgewachsen war, und stand Frankreich das Recht zum Abbau von Mineralien und anderen Rohstoffen Madagaskars zu, wofür dem dortigen Königshaus 10% der Gewinne zu entrichten waren.;;La Carta de Lambert fue un documento utilizado por Francia para justificar sus muchos intentos de construir carreteras hacia el interior del estado insular independiente de Madagascar y, eventualmente, anexionárselo. El documento, firmado por el príncipe de la corona Radama II (que se había criado bajo la influencia de expatriados franceses en Madagascar), concedía a Francia derechos de extracción de minerales y otros recursos del país, a cambio de un 10% de los beneficios, pagadero a la casa real de Madagascar.;;;;;;;;;x;;
end_the_merina_monarchy_title;O fim da dinastia Merina;Fin de la monarchie Merina;Ende der Merina-Monarchie;;El fin de la dinastía Merina;;;;;;;;;x;;
end_the_merina_monarchy_desc;Depois de uma revolta em 1897, a França, que há muito tempo tinha Madagascar em sua esfera de influência, depôs a casa real e anexou oficialmente a ilha.;Après une révolte qui eut lieu en 1897, la France qui avait longtemps tenu Madagascar dans sa sphère d’influence, a formellement déposé la famille royale et annexé l’île.;Nach einem lokalen Aufstand im Jahr 1897 löste Frankreich, das Madagaskar lange in seiner Einflusssphäre gehalten hatte, das Königshaus offiziell auf und annektierte die Insel.;;Tras un levantamiento en 1897, Francia, que hacía tiempo que tenía a Madagascar en su esfera de influencia, depuso a la casa real y se anexionó oficialmente la isla.;;;;;;;;;x;;
REVOLTALLIANCE_SETUP;Quando uma nação rompe suas alianças conosco devido à revolução.;Lorsqu’une nation rompt son alliance avec nous suite à une révolution.;Wenn eine Nation aufgrund von Revolution ihre Bündnisse mit uns bricht.;;Cuando un país rompe su alianza con nosotros debido a una revolución;;;;;;;;;x;;
REVOLTALLIANCE_HEADER;O ministro das Relações Exteriores informa;Le ministre des Affaires étrangères indique :;Der Außenminister berichtet:;;El Ministro de Asuntos Exteriores informa;;;;;;;;;x;;
REVOLTALLIANCE_1;Revolução Estrangeira!;Révolution à l’étranger !;Revolution im Ausland!;;¡Revolución en el extranjero!;;;;;;;;;x;;
REVOLTALLIANCE_2;$MONARCHTITLE$, a nação de;$MONARCHTITLE$, la nation de;In der Nation;;¡$MONARCHTITLE$, en;;;;;;;;;;x;
REVOLTALLIANCE_3;§Y$ACTOR$§W;§Y$ACTOR$§W;§Y$ACTOR$§W;;§Y$ACTOR$§W;;;;;;;;;x;;
REVOLTALLIANCE_4;está em revolução!;connaît une révolution !;ist eine Revolution ausgebrochen!;;ha estallado la revolución!;;;;;;;;;x;;
REVOLTALLIANCE_5;Todas as nossas alianças com eles foram quebradas e perdemos a influência que tinhamos lá.;Notre alliance avec ce pays est rompue et notre influence y est réduite à néant.;Alle unsere Bündnisse mit ihnen sind null und nichtig, außerdem ist unser Einfluss auf sie nicht mehr existent.;;Todas nuestras alianzas con ellos se han roto y hemos perdido la influencia que teníamos allí.;;;;;;;;;x;;
REVOLTALLIANCE_6;*;*;*;*;*;*;*;;;;;;;x;;
REVOLTALLIANCE_BTN1;OK;D'accord;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x;
REVOLTALLIANCE_BTN2;OK;D'accord;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x;
